occ_code	sic	tot_emp	h_mean	occ_title	year
85799	509	160	15.31	Other Electrical/Electronic Equipment Mechanic/Install	1998
85914	509	290	16.94	Camera & Photographic Equipment Repairers	1998
85917	509	460	16.67	Watchmakers	1998
85926	509	100	10.29	Office Machine & Cash Register Servicers	1998
85947	509	360	11.91	Coin & Vending Machine Servicers & Repairers	1998
85953	509	40	9.35	Tire Repairers & Changers	1998
85999	509	2560	11.31	Other Mechanics, Installers & Repairers	1998
87000	509	600	12.24	Construction Trade Workers, Except Material Moving	1998
87102	509	140	10.13	Carpenters	1998
87202	509	100	15.11	Electricians	1998
87402	509	50	10.07	Painters & Paperhangers, Construction & Maintenance	1998
87599	509	60	14.77	Other Plumbing & Related	1998
87899	509	60	8.62	All Other Construction Trades	1998
87999	509	190	13.07	Other Construction & Extractive, Except Helpers	1998
89100	509	4180	13.93	Precision Metal Workers	1998
89108	509	680	10.85	Machinists	1998
89123	509	3290	14.81	Jewelers & Silversmiths	1998
89126	509	90	9.88	Precision Hand Workers, Jewelry & Related Products	1998
89132	509	60	9.73	Sheet Metal Workers	1998
89199	509	60	10.77	Other Precision Metal Workers	1998
89300	509	30	8.71	Precision Woodworkers	1998
89308	509	30	8.71	Wood Machinists	1998
89500	509	30	9.84	Precision Textile, Apparel & Furnishings Workers	1998
89511	509	30	9.84	Shoe & Leather Workers & Repairers, Precision	1998
89900	509	1250	12.24	Precision Workers, NEC	1998
91300	509	100	10.0	Machine Forming Setters, Operators, Metal/Plastic	1998
91308	509	40	8.82	Shear & Slitter Machine Setters, Metal/Plastic	1998
91321	509	60	10.75	Machine Forming Operators	1998
91900	509	40	8.31	Metal & Plastic Processing Machine Setters & Operators	1998
91905	509	40	8.31	Plastic Molding/Casting Machine Operators	1998
92100	509	330	10.03	Other Metal/Plastic Machine Setters & Operators	1998
92197	509	180	10.11	All Other Machine Setters, Metal/Plastic	1998
92198	509	150	9.94	All Other Machine Operators, Metal/Plastic	1998
92300	509	90	11.34	Woodworking Machine Setters, Operators	1998
92308	509	90	11.34	Sawing Machine Operators	1998
92700	509	750	7.51	Textile & Related Setters & Operators	1998
92717	509	510	7.59	Sewing Machine Operators, Garment	1998
92721	509	240	7.35	Sewing Machine Operators, Non-Garment	1998
92900	509	7260	9.18	Other Machine Setters, Operators & Tenders	1998
92965	509	460	7.21	Crushing/Grinding/Mixing/Blending Machine Operators	1998
92974	509	2780	8.74	Packaging & Filling Machine Operators	1998
92997	509	700	10.62	Other Machine Setters & Set-Up Operators	1998
92998	509	3320	9.53	Other Machine Operators & Tenders	1998
93100	509	210	8.38	Precision Assemblers	1998
93197	509	210	8.38	Other Precision Assemblers	1998
93900	509	16800	8.73	Other Hand Workers, NEC	1998
93914	509	4390	9.87	Welders & Cutters	1998
93928	509	50	6.65	Portable Machine Cutters	1998
93953	509	50	6.97	Grinding & Polishing Workers, Hand	1998
93956	509	9220	8.39	Assemblers/Fabricators Except Machine/Electronic/Precision	1998
93999	509	3090	8.19	Other Hand Workers, NEC	1998
95000	509	1500	9.2	Plant & System Workers	1998
95002	509	30	15.43	Water/Liquid Waste Treatment Plant & System Operators	1998
95099	509	1470	9.06	Other Plant & System Operators	1998
97100	509	20260	11.5	Motor Vehicle Operators	1998
97102	509	12500	12.22	Truck Drivers, Heavy or Tractor Trailer	1998
97105	509	6670	10.11	Truck Drivers-Light, Include Delivery/Route Workers	1998
97117	509	1090	11.79	Driver/Sales Workers	1998
97899	509	180	11.03	All Other Transportation & Related Workers	1998
97900	509	12260	10.35	Material Moving Equipment Operators	1998
97923	509	50	11.73	Excavating & Loading Machine Operators	1998
97941	509	190	9.81	Hoist & Winch Operators	1998
97944	509	2460	11.58	Crane & Tower Operators	1998
97947	509	5280	10.21	Industrial Truck & Tractor Operators	1998
97951	509	2500	8.73	Conveyor Operators & Tenders	1998
97956	509	140	15.36	Operating Engineers	1998
97989	509	1640	11.06	Other Material Moving Equipment Operators	1998
98000	509	44870	8.21	Helpers, Laborers & Material Movers, Hand	1998
98102	509	710	9.71	Helpers, Mechanic & Repairer	1998
98399	509	40	8.62	Helpers-Construction Traders and Extractive Workers	1998
98502	509	130	10.04	Machine Feeders & Offbearers	1998
98799	509	14390	8.47	Other Freight, Stock & Material Movers, Hand	1998
98902	509	7180	7.99	Hand Packers & Packagers	1998
98905	509	1470	7.73	Vehicle Washers & Equipment Cleaners	1998
98999	509	20950	8.09	Other Helpers, Laborers & Material Movers, Hand	1998
00000	511	274950	15.63	Industry Total	1998
10000	511	21450	31.48	Managerial & Administrative	1998
13002	511	1060	33.53	Financial Managers	1998
13005	511	390	25.65	Personnel, Training & Labor Relations Managers	1998
13008	511	1800	22.77	Purchasing Managers	1998
13011	511	1400	33.77	Marketing/Advertising/Public Relations Managers	1998
13014	511	590	22.14	Administrative Managers	1998
13017	511	200	32.56	Engineering, Mathematical & Natural Sciences Managers	1998
15014	511	50	31.17	Industrial Production Managers	1998
15023	511	720	25.24	Communications/Transportation & Utilities Managers	1998
19005	511	13700	33.66	General Managers & Top Executives	1998
19999	511	1540	26.55	All Other Managers & Administrators	1998
20000	511	16080	18.53	Professional/Paraprofessional & Technical Occupations	1998
21100	511	2420	20.09	Accountants, Auditors & Other Financial Specialists	1998
21114	511	2110	19.65	Accountants & Auditors	1998
21199	511	310	23.1	Other Financial Specialists	1998
21302	511	2590	16.83	Buyers, Except Farm Products	1998
21305	511	580	16.03	Buyers, Farm Products	1998
21308	511	600	16.85	Purchasing Agents	1998
21511	511	330	18.39	Personnel, Training & Labor Relations Specialists	1998
21902	511	240	20.21	Cost Estimators	1998
21999	511	860	18.28	All Other Management Support	1998
22100	511	380	25.35	Engineers	1998
22126	511	70	23.32	Electrical & Electronic Engineers	1998
22135	511	80	22.86	Mechanical Engineers	1998
22199	511	230	26.85	All Other Engineers	1998
22500	511	650	15.89	Engineering & Related Technicians & Technologists	1998
22505	511	490	15.58	Electrical/Electronic Technicians & Technologists	1998
22511	511	80	16.55	Mechanical Technicians & Technologists	1998
22599	511	80	17.07	Other Engineering & Related Technicians & Technologists	1998
24999	511	50	24.32	All Other Natural Scientists & Related Workers	1998
25100	511	3020	22.38	Computer Scientists & Related	1998
25102	511	940	26.42	Systems Analysts	1998
25103	511	150	23.8	Data Base Administrators	1998
25104	511	850	18.59	Computer Support Specialists	1998
25105	511	860	22.68	Computer Programmers	1998
25108	511	120	12.51	Computer Programmer Aides	1998
25199	511	100	23.31	Other Computer Scientists & Related	1998
27100	511	90	22.11	Social Scientists, Including Urban & Regional Planners	1998
27102	511	70	21.7	Economists, Including Market Researchers	1998
34002	511	80	16.72	Writers & Editors	1998
34035	511	610	14.68	Artists & Related Workers	1998
34038	511	1020	11.75	Designers, Except Interior	1998
34041	511	120	13.79	Interior Designers	1998
34044	511	400	7.57	Merchandise Displayers & Window Trimmers	1998
39999	511	2040	20.63	Other Professional, Paraprofessional/Technicians	1998
40000	511	91550	18.45	Sales & Related Occupations	1998
41002	511	8740	23.72	First Line Supervisors, Sales & Related	1998
49002	511	150	25.65	Sales Engineers	1998
49005	511	4230	22.74	Salespersons, Scientific Products & Services	1998
49008	511	43970	22.86	Salespersons, Except Scientific & Retail	1998
49011	511	14790	11.33	Salespersons, Retail	1998
49014	511	170	11.1	Salespersons, Parts	1998
49017	511	220	10.49	Counter & Rental Clerks	1998
49021	511	5220	8.68	Stock Clerks, Sales Floor	1998
49023	511	4410	7.22	Cashiers	1998
49026	511	6430	13.05	News, Street Vendors & Phone Solicitors	1998
49034	511	820	11.1	Demonstrators & Promoters	1998
49999	511	2400	14.51	All Other Sales & Related	1998
50000	511	84920	11.32	Clerical & Administrative Support	1998
51002	511	5750	16.93	First Line Supervisors, Clerical & Administrative	1998
53114	511	170	13.14	Credit Authorizers	1998
53117	511	320	12.73	Credit Checkers	1998
53123	511	5090	12.16	Adjustment Clerks	1998
53199	511	220	12.16	Other Banking, Security, Finance & Credit Workers	1998
53508	511	1250	11.99	Bill & Account Collectors	1998
55108	511	4680	11.74	Secretaries, Except Legal & Medical	1998
55305	511	2860	9.04	Receptionists & Information Clerks	1998
55307	511	490	10.77	Typists, Including Word Processing	1998
55314	511	240	12.96	Personnel Clerks, Except Payroll & Timekeeping	1998
55317	511	50	12.82	Correspondence Clerks	1998
55321	511	320	8.47	File Clerks	1998
55323	511	8020	11.28	Order Clerks, Materials, Merchandise & Service	1998
55326	511	630	12.85	Procurement Clerks	1998
55338	511	6500	12.12	Bookkeeping, Accounting & Auditing Clerks	1998
55341	511	290	12.62	Payroll & Timekeeping Clerks	1998
55344	511	1770	11.25	Billing, Cost & Rate Clerks	1998
55347	511	8460	9.82	General Office Clerks	1998
56000	511	3310	10.7	Office Machine Operators, Data Processors	1998
56002	511	520	9.98	Operators, Billing/Posting/Calculating Machines	1998
56005	511	160	8.18	Duplicating Machine Operators	1998
56008	511	40	9.92	Mail Machine Operators, Preparation & Handling	1998
56011	511	920	12.89	Computer Operators, Except Peripheral Equipment	1998
56014	511	100	11.84	Peripheral EDP Equipment Operators	1998
56017	511	1150	9.71	Data Entry Keyers, Except Composing	1998
56099	511	420	10.23	Other Office Machine Operators	1998
57102	511	260	9.74	Switchboard Operators	1998
57302	511	160	8.86	Mail Clerks, Except Machine Operators	1998
58000	511	32820	10.61	Material Recording/Scheduling/Dispatching/Distributing	1998
58005	511	150	13.78	Dispatchers, Except Police, Fire & Ambulance	1998
58008	511	700	13.32	Production, Planning & Expediting Clerks	1998
58017	511	300	11.11	Weighers, Measurers, Checkers & Samplers, Recordkeeping	1998
58023	511	6040	9.74	Stock Clerks, Stockroom, Warehouse or Storage Yard	1998
58026	511	13320	10.44	Order Fillers, Wholesale & Retail Sales	1998
58028	511	11030	10.87	Traffic, Shipping, & Receiving Clerks	1998
58099	511	1280	12.22	Other Material Recording, Scheduling & Distributing	1998
59999	511	1240	11.15	All Other Clerical & Administrative Support	1998
60000	511	1120	9.12	Service Occupations	1998
61099	511	70	16.08	Other Service Supervisors	1998
63047	511	130	10.12	Guards & Watch Guards	1998
65000	511	70	8.99	Food, Beverage Preparation & Service Workers	1998
67002	511	40	8.16	Maids & Housekeeping Cleaners	1998
67005	511	720	8.04	Janitors & Cleaners	1998
67099	511	40	9.63	Other Cleaning & Building Service Workers	1998
69999	511	50	13.46	All Other Service Workers	1998
70000	511	170	7.84	Agricultural, Forestry, Fishing & Related	1998
79041	511	160	7.39	Laborers, Landscaping & Groundskeeping	1998
80000	511	59660	11.1	Product/Construct/Operate Maintenance/Material Handling	1998
81000	511	3840	18.22	First Line Supervisors-Product/Construct/Maintenance/Related	1998
81002	511	620	19.91	First Line Supervisors, Mechanics/Installers/Repairers	1998
81008	511	310	18.25	First Line Supervisors, Production & Operating	1998
81011	511	720	19.74	First Line Supervisors, Transport/Moving Machines	1998
81017	511	1560	16.84	First Line Supervisors, Helpers/Laborers/Movers-Hand	1998
81099	511	630	18.23	Other First Line Supervisors, Product/Construct/Maintain	1998
83000	511	340	10.97	Inspectors & Related	1998
83005	511	300	11.15	Production Inspectors, Test/Grade/Sort/Sample/Weigh	1998
83099	511	40	9.79	Other Inspectors, Testers & Related Workers	1998
85000	511	3290	13.07	Mechanics, Installers & Repairers	1998
85110	511	670	15.42	Machinery Maintenance Mechanics	1998
85132	511	710	12.9	Maintenance Repairers, General Utility	1998
85399	511	60	13.48	Other Mobile Equipment Mechanics/Install/Repair	1998
85705	511	120	14.13	Data Processing Equipment Repairers	1998
85717	511	60	15.51	Electronics Repairers, Commercial/Industry Equipment	1998
85799	511	50	12.39	Other Electrical/Electronic Equipment Mechanic/Install	1998
85926	511	1020	11.49	Office Machine & Cash Register Servicers	1998
85999	511	600	12.91	Other Mechanics, Installers & Repairers	1998
87000	511	150	12.18	Construction Trade Workers, Except Material Moving	1998
87102	511	110	10.22	Carpenters	1998
87999	511	40	17.12	Other Construction & Extractive, Except Helpers	1998
89100	511	640	10.93	Precision Metal Workers	1998
89108	511	640	10.93	Machinists	1998
89300	511	90	10.3	Precision Woodworkers	1998
89700	511	390	11.21	Precision Printing Workers	1998
89705	511	230	11.28	Job Printers	1998
89707	511	60	9.78	Electronic Pagination System Operators	1998
89799	511	100	11.97	Other Precision Printing Workers	1998
89900	511	1150	11.92	Precision Workers, NEC	1998
92100	511	40	9.61	Other Metal/Plastic Machine Setters & Operators	1998
92198	511	40	9.61	All Other Machine Operators, Metal/Plastic	1998
92500	511	1070	11.17	Printing, Binding & Related	1998
92510	511	90	10.29	Printing Press Machine Setters	1998
92512	511	90	12.02	Offset Lithographic Press Setters	1998
92522	511	100	9.92	Specialty Printing Machine Setters	1998
92525	511	120	7.67	Bindery Machine Setters	1998
92543	511	480	12.56	Printing Press Machine Operators	1998
92546	511	110	9.32	Bindery Machine Operators	1998
92549	511	80	12.32	Other Printing & Binding Machine Operators	1998
92700	511	80	7.6	Textile & Related Setters & Operators	1998
92717	511	80	7.6	Sewing Machine Operators, Garment	1998
92799	511	280	6.97	Other Textile & Related Setters & Operators	1998
92900	511	7790	9.89	Other Machine Setters, Operators & Tenders	1998
92941	511	70	12.04	Cutting & Slicing Machine Setters	1998
92944	511	60	10.95	Cutting & Slicing Machine Operators	1998
92956	511	60	7.35	Cementing & Gluing Machine Operators	1998
92974	511	2150	9.0	Packaging & Filling Machine Operators	1998
92997	511	2690	10.3	Other Machine Setters & Set-Up Operators	1998
92998	511	2760	10.17	Other Machine Operators & Tenders	1998
93900	511	3380	8.4	Other Hand Workers, NEC	1998
93914	511	50	10.83	Welders & Cutters	1998
93956	511	2150	8.43	Assemblers/Fabricators Except Machine/Electronic/Precision	1998
93999	511	1180	8.24	Other Hand Workers, NEC	1998
95000	511	190	10.61	Plant & System Workers	1998
97100	511	18320	11.61	Motor Vehicle Operators	1998
97102	511	6360	13.74	Truck Drivers, Heavy or Tractor Trailer	1998
97105	511	10830	10.52	Truck Drivers-Light, Include Delivery/Route Workers	1998
97117	511	1130	9.98	Driver/Sales Workers	1998
97899	511	90	13.03	All Other Transportation & Related Workers	1998
97900	511	3670	11.99	Material Moving Equipment Operators	1998
97947	511	2350	11.96	Industrial Truck & Tractor Operators	1998
97951	511	120	9.75	Conveyor Operators & Tenders	1998
97989	511	1200	12.28	Other Material Moving Equipment Operators	1998
98000	511	14830	9.24	Helpers, Laborers & Material Movers, Hand	1998
98102	511	350	9.57	Helpers, Mechanic & Repairer	1998
98502	511	160	10.04	Machine Feeders & Offbearers	1998
98799	511	7940	9.95	Other Freight, Stock & Material Movers, Hand	1998
98902	511	3430	7.84	Hand Packers & Packagers	1998
98999	511	2940	8.87	Other Helpers, Laborers & Material Movers, Hand	1998
99999	511	30	13.31	Other Product/Construct/Maintenance/Material Handling	1998
00000	512	238880	16.82	Industry Total	1998
10000	512	19990	32.89	Managerial & Administrative	1998
13002	512	1250	33.73	Financial Managers	1998
13005	512	620	27.44	Personnel, Training & Labor Relations Managers	1998
13008	512	1000	23.92	Purchasing Managers	1998
13011	512	3700	30.98	Marketing/Advertising/Public Relations Managers	1998
13014	512	620	27.04	Administrative Managers	1998
13017	512	510	34.85	Engineering, Mathematical & Natural Sciences Managers	1998
15008	512	40	34.48	Health Services Managers	1998
15014	512	60	29.91	Industrial Production Managers	1998
15023	512	670	27.25	Communications/Transportation & Utilities Managers	1998
15099	512	40	27.43	Other Services Managers	1998
19005	512	8380	37.36	General Managers & Top Executives	1998
19999	512	3100	28.93	All Other Managers & Administrators	1998
20000	512	26700	20.71	Professional/Paraprofessional & Technical Occupations	1998
21100	512	2410	20.3	Accountants, Auditors & Other Financial Specialists	1998
21114	512	1840	19.83	Accountants & Auditors	1998
21117	512	80	23.55	Budget Analysts	1998
21199	512	490	21.53	Other Financial Specialists	1998
21302	512	1410	19.17	Buyers, Except Farm Products	1998
21305	512	150	18.89	Buyers, Farm Products	1998
21308	512	260	17.36	Purchasing Agents	1998
21511	512	800	20.57	Personnel, Training & Labor Relations Specialists	1998
21902	512	70	19.73	Cost Estimators	1998
21911	512	90	22.49	Compliance Officers, Except Construction	1998
21999	512	2040	18.45	All Other Management Support	1998
22100	512	270	26.86	Engineers	1998
22127	512	90	25.47	Computer Engineers	1998
22199	512	180	27.56	All Other Engineers	1998
22500	512	410	20.96	Engineering & Related Technicians & Technologists	1998
22505	512	120	19.54	Electrical/Electronic Technicians & Technologists	1998
22511	512	90	17.8	Mechanical Technicians & Technologists	1998
22599	512	200	23.16	Other Engineering & Related Technicians & Technologists	1998
24100	512	380	23.4	Physical Scientists	1998
24105	512	70	23.83	Chemists, Except Biochemists	1998
24199	512	310	23.3	All Other Physical Scientists	1998
24300	512	450	27.95	Life Scientists	1998
24308	512	70	22.26	Biological Scientists	1998
24311	512	80	27.97	Medical Scientists	1998
24399	512	300	29.3	All Other Life Scientists	1998
24500	512	550	16.8	Physical & Life Science Technicians & Technologists	1998
24999	512	30	19.64	All Other Natural Scientists & Related Workers	1998
25100	512	3840	22.74	Computer Scientists & Related	1998
25102	512	600	26.74	Systems Analysts	1998
25103	512	350	26.3	Data Base Administrators	1998
25104	512	1140	19.54	Computer Support Specialists	1998
25105	512	1610	23.62	Computer Programmers	1998
25108	512	140	12.94	Computer Programmer Aides	1998
25300	512	40	25.11	Mathematical Scientists & Related	1998
25319	512	40	25.11	Other Mathematical Scientists	1998
27100	512	60	20.49	Social Scientists, Including Urban & Regional Planners	1998
27102	512	60	20.49	Economists, Including Market Researchers	1998
28100	512	40	36.21	Lawyers & Related Workers	1998
28108	512	40	36.21	Lawyers	1998
28300	512	60	18.07	Legal Assistants/Technicians	1998
28305	512	60	18.07	Paralegal Personnel	1998
31517	512	40	18.69	Instructional Coordinators	1998
31999	512	30	18.19	All Other Teachers, Educators & Related	1998
32000	512	10840	20.39	Health Practitioners, Technicians & Technologists	1998
32502	512	160	24.01	Registered Nurses	1998
32517	512	4270	30.08	Pharmacists	1998
32518	512	4050	10.0	Pharmacy Technicians	1998
32521	512	40	21.66	Dietitians & Nutritionists	1998
32902	512	100	21.51	Medical & Clinical Laboratory Technologists	1998
32905	512	50	11.8	Medical & Clinical Laboratory Technicians	1998
32911	512	50	12.03	Medical Records Technicians	1998
32914	512	30	16.3	Nuclear Medicine Technologists	1998
32999	512	2080	20.84	Other Health Professionals, Paraprofessionals/Technicians	1998
34002	512	210	18.02	Writers & Editors	1998
34035	512	340	16.41	Artists & Related Workers	1998
34038	512	260	17.23	Designers, Except Interior	1998
34044	512	400	8.82	Merchandise Displayers & Window Trimmers	1998
39999	512	1220	27.27	Other Professional, Paraprofessional/Technicians	1998
40000	512	69650	21.0	Sales & Related Occupations	1998
41002	512	7100	26.43	First Line Supervisors, Sales & Related	1998
43000	512	90	17.81	Sales Workers, Services	1998
43021	512	40	10.59	Travel Agents	1998
43099	512	50	24.25	Other Sales Representatives & Salespersons, Service	1998
49002	512	150	26.28	Sales Engineers	1998
49005	512	28540	24.69	Salespersons, Scientific Products & Services	1998
49008	512	20220	19.68	Salespersons, Except Scientific & Retail	1998
49011	512	4680	12.37	Salespersons, Retail	1998
49014	512	90	16.87	Salespersons, Parts	1998
49021	512	1950	9.35	Stock Clerks, Sales Floor	1998
49023	512	1080	6.89	Cashiers	1998
49026	512	3240	14.62	News, Street Vendors & Phone Solicitors	1998
49034	512	360	13.9	Demonstrators & Promoters	1998
49999	512	2150	13.82	All Other Sales & Related	1998
50000	512	77040	11.17	Clerical & Administrative Support	1998
51002	512	4570	16.86	First Line Supervisors, Clerical & Administrative	1998
53114	512	150	14.93	Credit Authorizers	1998
53117	512	220	12.41	Credit Checkers	1998
53123	512	2970	12.11	Adjustment Clerks	1998
53508	512	940	12.21	Bill & Account Collectors	1998
55108	512	4410	13.02	Secretaries, Except Legal & Medical	1998
55305	512	1930	9.71	Receptionists & Information Clerks	1998
55307	512	120	9.96	Typists, Including Word Processing	1998
55314	512	220	13.33	Personnel Clerks, Except Payroll & Timekeeping	1998
55317	512	240	12.14	Correspondence Clerks	1998
55321	512	290	8.41	File Clerks	1998
55323	512	7010	11.01	Order Clerks, Materials, Merchandise & Service	1998
55326	512	160	11.76	Procurement Clerks	1998
55338	512	4580	11.75	Bookkeeping, Accounting & Auditing Clerks	1998
55341	512	310	12.84	Payroll & Timekeeping Clerks	1998
55344	512	1100	11.16	Billing, Cost & Rate Clerks	1998
55347	512	4970	10.42	General Office Clerks	1998
56000	512	4070	11.36	Office Machine Operators, Data Processors	1998
56002	512	280	9.97	Operators, Billing/Posting/Calculating Machines	1998
56008	512	130	11.18	Mail Machine Operators, Preparation & Handling	1998
56011	512	1240	13.1	Computer Operators, Except Peripheral Equipment	1998
56014	512	100	12.06	Peripheral EDP Equipment Operators	1998
56017	512	2280	10.57	Data Entry Keyers, Except Composing	1998
56099	512	40	11.53	Other Office Machine Operators	1998
57102	512	590	6.88	Switchboard Operators	1998
57302	512	340	10.01	Mail Clerks, Except Machine Operators	1998
57311	512	40	8.88	Messengers	1998
58000	512	36650	10.27	Material Recording/Scheduling/Dispatching/Distributing	1998
58005	512	280	14.13	Dispatchers, Except Police, Fire & Ambulance	1998
58008	512	550	14.67	Production, Planning & Expediting Clerks	1998
58017	512	240	10.75	Weighers, Measurers, Checkers & Samplers, Recordkeeping	1998
58021	512	100	7.62	Marking Clerks	1998
58023	512	8400	10.23	Stock Clerks, Stockroom, Warehouse or Storage Yard	1998
58026	512	17060	10.02	Order Fillers, Wholesale & Retail Sales	1998
58028	512	8980	10.25	Traffic, Shipping, & Receiving Clerks	1998
58099	512	1040	11.7	Other Material Recording, Scheduling & Distributing	1998
59999	512	1160	11.84	All Other Clerical & Administrative Support	1998
60000	512	2680	10.55	Service Occupations	1998
61099	512	250	15.92	Other Service Supervisors	1998
63047	512	200	9.59	Guards & Watch Guards	1998
65000	512	270	8.4	Food, Beverage Preparation & Service Workers	1998
65014	512	30	7.46	Dining Room & Cafeteria Attendants, Bartender Help	1998
65026	512	80	11.26	Cooks, Restaurant	1998
65035	512	50	6.6	Cooks, Short Order	1998
65038	512	50	6.99	Food Preparation Workers	1998
65099	512	60	8.15	Other Food Service Workers	1998
66000	512	720	9.97	Health Service & Related	1998
66026	512	600	9.25	Pharmacy Aides	1998
66099	512	120	13.69	Other Health Service	1998
67005	512	570	9.0	Janitors & Cleaners	1998
67099	512	110	8.57	Other Cleaning & Building Service Workers	1998
68005	512	260	12.68	Hairdressers, Hairstylists & Cosmetologists	1998
69999	512	280	11.29	All Other Service Workers	1998
70000	512	90	9.45	Agricultural, Forestry, Fishing & Related	1998
79041	512	80	9.62	Laborers, Landscaping & Groundskeeping	1998
80000	512	42730	10.65	Product/Construct/Operate Maintenance/Material Handling	1998
81000	512	2860	18.17	First Line Supervisors-Product/Construct/Maintenance/Related	1998
81002	512	220	18.83	First Line Supervisors, Mechanics/Installers/Repairers	1998
81008	512	130	16.86	First Line Supervisors, Production & Operating	1998
81011	512	530	19.7	First Line Supervisors, Transport/Moving Machines	1998
81017	512	1180	16.94	First Line Supervisors, Helpers/Laborers/Movers-Hand	1998
81099	512	800	18.99	Other First Line Supervisors, Product/Construct/Maintain	1998
83000	512	1110	10.21	Inspectors & Related	1998
83005	512	830	9.98	Production Inspectors, Test/Grade/Sort/Sample/Weigh	1998
83099	512	280	10.89	Other Inspectors, Testers & Related Workers	1998
85000	512	1270	14.21	Mechanics, Installers & Repairers	1998
85110	512	340	15.97	Machinery Maintenance Mechanics	1998
85119	512	70	11.08	Other Machinery Maintenance Mechanics	1998
85132	512	660	13.1	Maintenance Repairers, General Utility	1998
85311	512	90	15.31	Bus & Truck Mechanics & Diesel Engine Specialists	1998
85399	512	40	19.25	Other Mobile Equipment Mechanics/Install/Repair	1998
85999	512	70	15.0	Other Mechanics, Installers & Repairers	1998
87000	512	60	14.66	Construction Trade Workers, Except Material Moving	1998
87999	512	50	14.82	Other Construction & Extractive, Except Helpers	1998
89900	512	70	12.33	Precision Workers, NEC	1998
92900	512	3450	10.02	Other Machine Setters, Operators & Tenders	1998
92965	512	80	10.44	Crushing/Grinding/Mixing/Blending Machine Operators	1998
92974	512	2630	10.08	Packaging & Filling Machine Operators	1998
92997	512	360	9.55	Other Machine Setters & Set-Up Operators	1998
92998	512	380	9.99	Other Machine Operators & Tenders	1998
93900	512	1980	8.7	Other Hand Workers, NEC	1998
93956	512	1730	8.69	Assemblers/Fabricators Except Machine/Electronic/Precision	1998
93999	512	250	8.79	Other Hand Workers, NEC	1998
95000	512	80	12.69	Plant & System Workers	1998
97100	512	12540	11.29	Motor Vehicle Operators	1998
97102	512	1990	15.23	Truck Drivers, Heavy or Tractor Trailer	1998
97105	512	8030	10.16	Truck Drivers-Light, Include Delivery/Route Workers	1998
97117	512	2520	11.79	Driver/Sales Workers	1998
97899	512	100	17.56	All Other Transportation & Related Workers	1998
97900	512	2080	11.14	Material Moving Equipment Operators	1998
97947	512	1780	11.12	Industrial Truck & Tractor Operators	1998
97951	512	100	9.7	Conveyor Operators & Tenders	1998
97989	512	200	12.06	Other Material Moving Equipment Operators	1998
98000	512	17100	8.89	Helpers, Laborers & Material Movers, Hand	1998
98102	512	40	9.99	Helpers, Mechanic & Repairer	1998
98799	512	10890	9.33	Other Freight, Stock & Material Movers, Hand	1998
98902	512	2780	7.63	Hand Packers & Packagers	1998
98905	512	100	7.59	Vehicle Washers & Equipment Cleaners	1998
98999	512	3290	8.56	Other Helpers, Laborers & Material Movers, Hand	1998
00000	513	221270	15.62	Industry Total	1998
10000	513	20750	34.16	Managerial & Administrative	1998
13002	513	1150	35.88	Financial Managers	1998
13005	513	390	27.16	Personnel, Training & Labor Relations Managers	1998
13008	513	1800	29.83	Purchasing Managers	1998
13011	513	1890	34.25	Marketing/Advertising/Public Relations Managers	1998
13014	513	630	26.28	Administrative Managers	1998
13017	513	170	37.94	Engineering, Mathematical & Natural Sciences Managers	1998
15014	513	30	29.55	Industrial Production Managers	1998
15023	513	500	27.5	Communications/Transportation & Utilities Managers	1998
15099	513	80	21.28	Other Services Managers	1998
19005	513	12240	35.89	General Managers & Top Executives	1998
19999	513	1870	32.07	All Other Managers & Administrators	1998
20000	513	15380	21.21	Professional/Paraprofessional & Technical Occupations	1998
21100	513	2400	21.77	Accountants, Auditors & Other Financial Specialists	1998
21114	513	2090	22.07	Accountants & Auditors	1998
21117	513	60	22.56	Budget Analysts	1998
21199	513	250	19.07	Other Financial Specialists	1998
21302	513	1740	20.42	Buyers, Except Farm Products	1998
21305	513	310	17.83	Buyers, Farm Products	1998
21308	513	160	20.39	Purchasing Agents	1998
21511	513	440	18.62	Personnel, Training & Labor Relations Specialists	1998
21902	513	60	19.5	Cost Estimators	1998
21999	513	920	19.98	All Other Management Support	1998
22100	513	450	24.25	Engineers	1998
22127	513	40	22.92	Computer Engineers	1998
22199	513	410	24.39	All Other Engineers	1998
22500	513	150	17.12	Engineering & Related Technicians & Technologists	1998
22505	513	50	15.95	Electrical/Electronic Technicians & Technologists	1998
22514	513	50	17.65	Drafters	1998
22599	513	50	17.74	Other Engineering & Related Technicians & Technologists	1998
24500	513	50	14.66	Physical & Life Science Technicians & Technologists	1998
25100	513	1690	22.37	Computer Scientists & Related	1998
25102	513	480	25.58	Systems Analysts	1998
25103	513	100	26.48	Data Base Administrators	1998
25104	513	490	19.16	Computer Support Specialists	1998
25105	513	500	23.45	Computer Programmers	1998
25108	513	120	14.69	Computer Programmer Aides	1998
25300	513	40	7.17	Mathematical Scientists & Related	1998
25319	513	40	7.17	Other Mathematical Scientists	1998
34035	513	1190	17.18	Artists & Related Workers	1998
34038	513	4480	23.29	Designers, Except Interior	1998
34041	513	40	21.35	Interior Designers	1998
34044	513	420	12.91	Merchandise Displayers & Window Trimmers	1998
39999	513	820	21.78	Other Professional, Paraprofessional/Technicians	1998
