occ_code	sic	tot_emp	h_mean	occ_title	year
29-2032	805	60	14.47	Diagnostic Medical Sonographers	1999
29-2034	805	180	15.31	Radiologic Technologists and Technicians	1999
29-2051	805	7890	8.78	Dietetic Technicians	1999
29-2052	805	950	9.69	Pharmacy Technicians	1999
29-2053	805	140	9.71	Psychiatric Technicians	1999
29-2054	805	420	17.46	Respiratory Therapy Technicians	1999
29-2061	805	208030	13.85	Licensed Practical and Licensed Vocational Nurses	1999
29-2071	805	12250	11.47	Medical Records and Health Information Technicians	1999
29-9010	805	370	18.81	Occupational Health and Safety Specialists and Technicians	1999
31-0000	805	713770	8.53	Healthcare Support Occupations	1999
31-1011	805	20430	8.31	Home Health Aides	1999
31-1012	805	659980	8.31	Nursing Aides, Orderlies, and Attendants	1999
31-1013	805	950	7.95	Psychiatric Aides	1999
31-2011	805	2770	17.05	Occupational Therapist Assistants	1999
31-2012	805	2020	10.81	Occupational Therapist Aides	1999
31-2021	805	4360	16.26	Physical Therapist Assistants	1999
31-2022	805	4720	10.14	Physical Therapist Aides	1999
31-9092	805	7020	9.54	Medical Assistants	1999
31-9093	805	60	9.43	Medical Equipment Preparers	1999
31-9094	805	400	10.47	Medical Transcriptionists	1999
31-9095	805	480	9.25	Pharmacy Aides	1999
33-0000	805	3590	9.16	Protective Service Occupations	1999
33-9032	805	3250	9.2	Security Guards	1999
35-0000	805	212010	7.91	Food Preparation and Serving Related Occupations	1999
35-1011	805	170	13.21	Chefs and Head Cooks	1999
35-1012	805	11530	12.49	First-Line Supervisors/Managers of Food Preparation and Serving Workers	1999
35-2011	805	200	7.99	Cooks, Fast Food	1999
35-2012	805	50090	8.41	Cooks, Institution and Cafeteria	1999
35-2014	805	70	6.72	Cooks, Restaurant	1999
35-2015	805	4100	8.5	Cooks, Short Order	1999
35-2021	805	61750	7.46	Food Preparation Workers	1999
35-3021	805	3350	7.38	Combined Food Preparation and Serving Workers, Including Fast Food	1999
35-3022	805	2700	7.33	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1999
35-3031	805	6570	7.26	Waiters and Waitresses	1999
35-3041	805	30140	7.61	Food Servers, Nonrestaurant	1999
35-9011	805	14620	7.32	Dining Room and Cafeteria Attendants and Bartender Helpers	1999
35-9021	805	19490	6.81	Dishwashers	1999
35-9031	805	160	7.81	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1999
37-0000	805	144530	8.07	Building and Grounds Cleaning and Maintenance Occupations	1999
37-1011	805	12670	11.73	First-Line Supervisors/Managers of Housekeeping and Janitorial Workers	1999
37-1012	805	2860	11.76	First-Line Supervisors/Managers of Landscaping, Lawn Service, and Groundskeeping Workers	1999
37-2011	805	22760	8.15	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	1999
37-2012	805	100150	7.46	Maids and Housekeeping Cleaners	1999
37-3011	805	2580	9.31	Landscaping and Groundskeeping Workers	1999
39-0000	805	52540	8.67	Personal Care and Service Occupations	1999
39-1021	805	4490	11.39	First-Line Supervisors/Managers of Personal Service Workers	1999
39-3091	805	130	7.42	Amusement and Recreation Attendants	1999
39-5012	805	780	10.06	Hairdressers, Hairstylists, and Cosmetologists	1999
39-9011	805	1280	7.69	Child Care Workers	1999
39-9021	805	15160	7.56	Personal and Home Care Aides	1999
39-9032	805	25490	8.79	Recreation Workers	1999
39-9041	805	1150	8.84	Residential Advisors	1999
41-0000	805	680	13.17	Sales and Related Occupations	1999
41-1011	805	30	12.28	First-Line Supervisors/Managers of Retail Sales Workers	1999
41-2011	805	240	8.02	Cashiers	1999
43-0000	805	79850	11.02	Office and Administrative Support Occupations	1999
43-1011	805	6540	14.98	First-Line Supervisors/Managers of Office and Administrative Support Workers	1999
43-2011	805	4470	8.84	Switchboard Operators, Including Answering Service	1999
43-3011	805	2230	12.4	Bill and Account Collectors	1999
43-3021	805	3380	11.92	Billing and Posting Clerks and Machine Operators	1999
43-3031	805	10470	12.45	Bookkeeping, Accounting, and Auditing Clerks	1999
43-3051	805	4380	11.81	Payroll and Timekeeping Clerks	1999
43-3061	805	440	10.41	Procurement Clerks	1999
43-4051	805	460	12.52	Customer Service Representatives	1999
43-4061	805	70	13.3	Eligibility Interviewers, Government Programs	1999
43-4071	805	840	8.12	File Clerks	1999
43-4111	805	1270	13.39	Interviewers, Except Eligibility and Loan	1999
43-4151	805	410	10.22	Order Clerks	1999
43-4161	805	2090	11.55	Human Resources Assistants, Except Payroll and Timekeeping	1999
43-4171	805	12630	8.61	Receptionists and Information Clerks	1999
43-5021	805	240	8.57	Couriers and Messengers	1999
43-5061	805	400	11.34	Production, Planning, and Expediting Clerks	1999
43-5071	805	260	10.32	Shipping, Receiving, and Traffic Clerks	1999
43-5081	805	1740	9.52	Stock Clerks and Order Fillers	1999
43-6011	805	4940	13.15	Executive Secretaries and Administrative Assistants	1999
43-6013	805	3950	10.49	Medical Secretaries	1999
43-6014	805	4490	10.63	Secretaries, Except Legal, Medical, and Executive	1999
43-9011	805	240	13.03	Computer Operators	1999
43-9021	805	660	9.9	Data Entry Keyers	1999
43-9022	805	160	10.45	Word Processors and Typists	1999
43-9051	805	40	9.24	Mail Clerks and Mail Machine Operators, Except Postal Service	1999
43-9061	805	9080	9.54	Office Clerks, General	1999
43-9111	805	320	10.47	Statistical Assistants	1999
47-0000	805	540	15.01	Construction and Extraction Occupations	1999
47-2111	805	140	15.85	Electricians	1999
47-2141	805	130	13.42	Painters, Construction and Maintenance	1999
47-2152	805	40	17.57	Plumbers, Pipefitters, and Steamfitters	1999
49-0000	805	20740	11.56	Installation, Maintenance, and Repair Occupations	1999
49-1011	805	1070	16.98	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	1999
49-9021	805	330	14.7	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	1999
49-9042	805	18260	10.88	Maintenance and Repair Workers, General	1999
49-9043	805	90	10.89	Maintenance Workers, Machinery	1999
49-9062	805	40	11.75	Medical Equipment Repairers	1999
49-9098	805	130	8.4	Helpers--Installation, Maintenance, and Repair Workers	1999
51-0000	805	38880	7.41	Production Occupations	1999
51-1011	805	340	14.92	First-Line Supervisors/Managers of Production and Operating Workers	1999
51-3011	805	50	8.59	Bakers	1999
51-6011	805	37810	7.26	Laundry and Dry-Cleaning Workers	1999
51-6021	805	110	7.7	Pressers, Textile, Garment, and Related Materials	1999
51-8021	805	300	14.48	Stationary Engineers and Boiler Operators	1999
53-0000	805	4200	9.02	Transportation and Material Moving Occupations	1999
53-1031	805	70	13.57	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	1999
53-3011	805	280	8.83	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	1999
53-3021	805	470	9.06	Bus Drivers, Transit and Intercity	1999
53-3022	805	920	9.89	Bus Drivers, School	1999
53-3033	805	150	9.01	Truck Drivers, Light Or Delivery Services	1999
53-3041	805	1750	8.39	Taxi Drivers and Chauffeurs	1999
53-7062	805	50	7.71	Laborers and Freight, Stock, and Material Movers, Hand	1999
00-0000	806	4986550	16.84	Industry Total	1999
11-0000	806	202170	28.93	Management Occupations	1999
11-1011	806	8700	49.48	Chief Executives	1999
11-1021	806	14330	33.96	General and Operations Managers	1999
11-2011	806	1180	25.85	Advertising and Promotions Managers	1999
11-2021	806	2630	27.48	Marketing Managers	1999
11-2022	806	80	31.15	Sales Managers	1999
11-2031	806	2570	24.96	Public Relations Managers	1999
11-3011	806	11270	24.91	Administrative Services Managers	1999
11-3021	806	6990	32.29	Computer and Information Systems Managers	1999
11-3031	806	10400	31.54	Financial Managers	1999
11-3040	806	7410	26.28	Human Resources Managers	1999
11-3051	806	130	27.94	Industrial Production Managers	1999
11-3061	806	3350	22.72	Purchasing Managers	1999
11-3071	806	270	23.7	Transportation, Storage, and Distribution Managers	1999
11-9021	806	330	31.11	Construction Managers	1999
11-9031	806	690	22.59	Education Administrators, Preschool and Child Care Center/Program	1999
11-9033	806	640	31.1	Education Administrators, Postsecondary	1999
11-9041	806	660	35.07	Engineering Managers	1999
11-9051	806	3820	18.34	Food Service Managers	1999
11-9111	806	93050	28.81	Medical and Health Services Managers	1999
11-9121	806	580	26.87	Natural Sciences Managers	1999
11-9141	806	170	24.06	Property, Real Estate, and Community Association Managers	1999
11-9151	806	4840	20.92	Social and Community Service Managers	1999
13-0000	806	82630	19.53	Business and Financial Operations Occupations	1999
13-1021	806	150	15.1	Purchasing Agents and Buyers, Farm Products	1999
13-1022	806	490	16.06	Wholesale and Retail Buyers, Except Farm Products	1999
13-1023	806	6500	15.96	Purchasing Agents, Except Wholesale, Retail, and Farm Products	1999
13-1031	806	410	15.5	Claims Adjusters, Examiners, and Investigators	1999
13-1041	806	1070	19.99	Compliance Officers, Except Agriculture, Construction, Health and Safety, and Transportation	1999
13-1051	806	30	21.1	Cost Estimators	1999
13-1061	806	910	21.21	Emergency Management Specialists	1999
13-1071	806	5460	18.31	Employment, Recruitment, and Placement Specialists	1999
13-1072	806	2220	19.09	Compensation, Benefits, and Job Analysis Specialists	1999
13-1073	806	6970	20.55	Training and Development Specialists	1999
13-1111	806	7160	25.48	Management Analysts	1999
13-1121	806	430	15.9	Meeting and Convention Planners	1999
13-2011	806	13230	19.1	Accountants and Auditors	1999
13-2031	806	1640	21.9	Budget Analysts	1999
13-2051	806	2420	21.96	Financial Analysts	1999
15-0000	806	46790	22.18	Computer and Mathematical Occupations	1999
15-1011	806	120	24.97	Computer and Information Scientists, Research	1999
15-1021	806	6990	22.88	Computer Programmers	1999
15-1031	806	5210	25.86	Computer Software Engineers, Applications	1999
15-1032	806	520	27.76	Computer Software Engineers, Systems Software	1999
15-1041	806	10510	16.59	Computer Support Specialists	1999
15-1051	806	8210	24.98	Computer Systems Analysts	1999
15-1061	806	2370	23.96	Database Administrators	1999
15-1071	806	4370	22.9	Network and Computer Systems Administrators	1999
15-1081	806	1710	24.67	Network Systems and Data Communications Analysts	1999
15-2031	806	480	21.73	Operations Research Analysts	1999
15-2041	806	620	23.94	Statisticians	1999
17-0000	806	5930	21.68	Architecture and Engineering Occupations	1999
17-1011	806	90	26.16	Architects, Except Landscape and Naval	1999
17-2031	806	1420	21.56	Biomedical Engineers	1999
17-2051	806	130	25.94	Civil Engineers	1999
17-2071	806	50	27.49	Electrical Engineers	1999
17-2111	806	320	19.94	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	1999
17-2112	806	70	28.64	Industrial Engineers	1999
17-3011	806	30	17.25	Architectural and Civil Drafters	1999
17-3023	806	400	18.62	Electrical and Electronic Engineering Technicians	1999
17-3027	806	150	22.74	Mechanical Engineering Technicians	1999
19-0000	806	32070	21.08	Life, Physical, and Social Science Occupations	1999
19-1021	806	260	28.5	Biochemists and Biophysicists	1999
19-1022	806	1190	22.71	Microbiologists	1999
19-1041	806	560	27.83	Epidemiologists	1999
19-1042	806	6780	21.25	Medical Scientists, Except Epidemiologists	1999
19-2012	806	260	41.74	Physicists	1999
19-2031	806	550	23.68	Chemists	1999
19-3021	806	480	21.86	Market Research Analysts	1999
19-3031	806	9980	24.89	Clinical, Counseling, and School Psychologists	1999
19-4021	806	2760	14.33	Biological Technicians	1999
19-4031	806	40	15.87	Chemical Technicians	1999
19-4091	806	480	15.2	Environmental Science and Protection Technicians, Including Health	1999
21-0000	806	112560	16.72	Community and Social Services Occupations	1999
21-1011	806	6900	14.79	Substance Abuse and Behavioral Disorder Counselors	1999
21-1012	806	530	17.18	Educational, Vocational, and School Counselors	1999
21-1013	806	950	15.98	Marriage and Family Therapists	1999
21-1014	806	9550	15.5	Mental Health Counselors	1999
21-1015	806	5550	15.34	Rehabilitation Counselors	1999
21-1021	806	7400	17.06	Child, Family, and School Social Workers	1999
21-1022	806	33540	18.72	Medical and Public Health Social Workers	1999
21-1023	806	11370	15.43	Mental Health and Substance Abuse Social Workers	1999
21-1091	806	8590	19.03	Health Educators	1999
21-1092	806	590	17.43	Probation Officers and Correctional Treatment Specialists	1999
21-1093	806	11030	12.64	Social and Human Service Assistants	1999
21-2011	806	6650	17.23	Clergy	1999
21-2021	806	90	18.76	Directors, Religious Activities and Education	1999
23-0000	806	880	27.17	Legal Occupations	1999
23-1011	806	350	42.61	Lawyers	1999
23-2011	806	290	18.29	Paralegals and Legal Assistants	1999
23-2092	806	30	15.23	Law Clerks	1999
25-0000	806	31920	18.25	Education, Training, and Library Occupations	1999
25-1194	806	820	14.9	Vocational Education Teachers, Postsecondary	1999
25-2011	806	2740	10.23	Preschool Teachers, Except Special Education	1999
25-3011	806	50	15.76	Adult Literacy, Remedial Education, and Ged Teachers and Instructors	1999
25-3021	806	940	16.96	Self-Enrichment Education Teachers	1999
25-4010	806	30	19.91	Archivists, Curators, and Museum Technicians	1999
25-4021	806	2200	19.55	Librarians	1999
25-4031	806	1050	11.33	Library Technicians	1999
25-9011	806	60	15.6	Audio-Visual Collections Specialists	1999
25-9031	806	1020	20.93	Instructional Coordinators	1999
27-0000	806	10130	16.16	Arts, Design, Entertainment, Sports, and Media Occupations	1999
27-1013	806	80	17.8	Fine Artists, Including Painters, Sculptors, and Illustrators	1999
27-1023	806	60	9.25	Floral Designers	1999
27-1024	806	540	16.46	Graphic Designers	1999
27-3031	806	4490	17.3	Public Relations Specialists	1999
27-3041	806	140	21.42	Editors	1999
27-3042	806	30	25.35	Technical Writers	1999
27-3043	806	170	20.06	Writers and Authors	1999
27-3091	806	1310	14.33	Interpreters and Translators	1999
27-4011	806	340	13.84	Audio and Video Equipment Technicians	1999
27-4021	806	300	14.96	Photographers	1999
27-4031	806	30	15.3	Camera Operators, Television, Video, and Motion Picture	1999
29-0000	806	2522210	20.51	Healthcare Practitioners and Technical Occupations	1999
29-1011	806	40	31.71	Chiropractors	1999
29-1020	806	1950	34.27	Dentists	1999
29-1031	806	15450	18.54	Dietitians and Nutritionists	1999
29-1041	806	700	36.4	Optometrists	1999
29-1051	806	49210	30.16	Pharmacists	1999
29-1061	806	5470	45.46	Anesthesiologists	1999
29-1062	806	30500	48.53	Family and General Practitioners	1999
29-1063	806	8320	49.75	Internists, General	1999
29-1064	806	1580	60.9	Obstetricians and Gynecologists	1999
29-1065	806	3700	45.84	Pediatricians, General	1999
29-1066	806	5890	49.72	Psychiatrists	1999
29-1067	806	4330	60.2	Surgeons	1999
29-1071	806	17330	26.77	Physician Assistants	1999
29-1081	806	350	29.95	Podiatrists	1999
29-1111	806	1280510	21.82	Registered Nurses	1999
29-1121	806	1980	23.52	Audiologists	1999
29-1122	806	23760	24.6	Occupational Therapists	1999
29-1123	806	45130	27.05	Physical Therapists	1999
29-1124	806	8320	20.91	Radiation Therapists	1999
29-1125	806	9660	15.46	Recreational Therapists	1999
29-1126	806	67490	17.71	Respiratory Therapists	1999
29-1127	806	11550	24.63	Speech-Language Pathologists	1999
29-2011	806	88460	19.14	Medical and Clinical Laboratory Technologists	1999
29-2012	806	62260	14.36	Medical and Clinical Laboratory Technicians	1999
29-2021	806	1130	19.09	Dental Hygienists	1999
29-2031	806	28430	15.71	Cardiovascular Technologists and Technicians	1999
29-2032	806	17700	20.39	Diagnostic Medical Sonographers	1999
29-2033	806	11380	20.21	Nuclear Medicine Technologists	1999
29-2034	806	95150	16.87	Radiologic Technologists and Technicians	1999
29-2041	806	34120	11.17	Emergency Medical Technicians and Paramedics	1999
29-2051	806	14100	10.67	Dietetic Technicians	1999
29-2052	806	41990	11.29	Pharmacy Technicians	1999
29-2053	806	39470	11.9	Psychiatric Technicians	1999
29-2054	806	29700	16.2	Respiratory Therapy Technicians	1999
29-2055	806	52090	13.0	Surgical Technologists	1999
29-2056	806	50	12.46	Veterinary Technologists and Technicians	1999
29-2061	806	200030	13.79	Licensed Practical and Licensed Vocational Nurses	1999
29-2071	806	57010	11.57	Medical Records and Health Information Technicians	1999
29-2081	806	600	15.43	Opticians, Dispensing	1999
29-2091	806	940	18.4	Orthotists and Prosthetists	1999
29-9010	806	3810	19.89	Occupational Health and Safety Specialists and Technicians	1999
31-0000	806	639740	9.93	Healthcare Support Occupations	1999
31-1011	806	30740	8.69	Home Health Aides	1999
31-1012	806	349360	8.97	Nursing Aides, Orderlies, and Attendants	1999
31-1013	806	26500	11.22	Psychiatric Aides	1999
31-2011	806	5190	15.55	Occupational Therapist Assistants	1999
31-2012	806	2710	11.18	Occupational Therapist Aides	1999
31-2021	806	17010	15.82	Physical Therapist Assistants	1999
31-2022	806	13690	9.86	Physical Therapist Aides	1999
31-9011	806	520	15.38	Massage Therapists	1999
31-9091	806	2540	12.35	Dental Assistants	1999
31-9092	806	41890	10.82	Medical Assistants	1999
31-9093	806	18880	10.3	Medical Equipment Preparers	1999
31-9094	806	39520	11.94	Medical Transcriptionists	1999
31-9095	806	9190	10.4	Pharmacy Aides	1999
31-9096	806	150	10.59	Veterinary Assistants and Laboratory Animal Caretakers	1999
33-0000	806	42610	11.68	Protective Service Occupations	1999
33-1011	806	150	22.28	First-Line Supervisors/Managers of Correctional Officers	1999
33-2011	806	160	16.53	Fire Fighters	1999
33-3012	806	730	15.39	Correctional Officers and Jailers	1999
33-9021	806	50	21.6	Private Detectives and Investigators	1999
33-9032	806	36450	10.74	Security Guards	1999
35-0000	806	152720	8.7	Food Preparation and Serving Related Occupations	1999
35-1011	806	650	16.97	Chefs and Head Cooks	1999
35-1012	806	11620	12.51	First-Line Supervisors/Managers of Food Preparation and Serving Workers	1999
35-2011	806	120	8.65	Cooks, Fast Food	1999
35-2012	806	33570	9.4	Cooks, Institution and Cafeteria	1999
35-2015	806	2380	9.02	Cooks, Short Order	1999
35-2021	806	38950	8.04	Food Preparation Workers	1999
35-3021	806	5530	8.82	Combined Food Preparation and Serving Workers, Including Fast Food	1999
35-3022	806	7290	7.86	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1999
35-3031	806	290	7.29	Waiters and Waitresses	1999
35-3041	806	34630	8.18	Food Servers, Nonrestaurant	1999
35-9011	806	6610	7.83	Dining Room and Cafeteria Attendants and Bartender Helpers	1999
35-9021	806	4640	7.19	Dishwashers	1999
35-9031	806	640	9.02	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1999
37-0000	806	196980	8.65	Building and Grounds Cleaning and Maintenance Occupations	1999
37-1011	806	10190	12.6	First-Line Supervisors/Managers of Housekeeping and Janitorial Workers	1999
37-1012	806	1850	13.91	First-Line Supervisors/Managers of Landscaping, Lawn Service, and Groundskeeping Workers	1999
37-2011	806	49910	8.86	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	1999
37-2012	806	126420	8.16	Maids and Housekeeping Cleaners	1999
37-2021	806	370	9.03	Pest Control Workers	1999
37-3011	806	5610	9.36	Landscaping and Groundskeeping Workers	1999
39-0000	806	27590	9.37	Personal Care and Service Occupations	1999
39-1021	806	900	13.75	First-Line Supervisors/Managers of Personal Service Workers	1999
39-3091	806	30	6.31	Amusement and Recreation Attendants	1999
39-5011	806	140	12.01	Barbers	1999
39-5012	806	300	11.11	Hairdressers, Hairstylists, and Cosmetologists	1999
39-9011	806	4810	7.98	Child Care Workers	1999
39-9021	806	8180	8.66	Personal and Home Care Aides	1999
39-9031	806	2990	12.12	Fitness Trainers and Aerobics Instructors	1999
39-9032	806	3630	10.21	Recreation Workers	1999
39-9041	806	1190	10.66	Residential Advisors	1999
41-0000	806	13440	10.3	Sales and Related Occupations	1999
41-1011	806	930	15.6	First-Line Supervisors/Managers of Retail Sales Workers	1999
41-1012	806	60	18.25	First-Line Supervisors/Managers of Non-Retail Sales Workers	1999
41-2011	806	9860	9.04	Cashiers	1999
41-2021	806	30	8.75	Counter and Rental Clerks	1999
41-2031	806	1080	10.33	Retail Salespersons	1999
41-4011	806	60	19.44	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	1999
43-0000	806	749740	11.25	Office and Administrative Support Occupations	1999
43-1011	806	39720	16.52	First-Line Supervisors/Managers of Office and Administrative Support Workers	1999
43-2011	806	26530	9.3	Switchboard Operators, Including Answering Service	1999
43-2021	806	1130	10.89	Telephone Operators	1999
43-3011	806	24180	11.4	Bill and Account Collectors	1999
43-3021	806	47550	11.04	Billing and Posting Clerks and Machine Operators	1999
43-3031	806	26900	12.07	Bookkeeping, Accounting, and Auditing Clerks	1999
43-3051	806	6040	12.41	Payroll and Timekeeping Clerks	1999
43-3061	806	3550	11.31	Procurement Clerks	1999
43-4021	806	160	10.61	Correspondence Clerks	1999
43-4041	806	1570	13.91	Credit Authorizers, Checkers, and Clerks	1999
43-4051	806	20440	10.86	Customer Service Representatives	1999
43-4061	806	710	14.24	Eligibility Interviewers, Government Programs	1999
43-4071	806	20280	8.92	File Clerks	1999
43-4111	806	61410	10.36	Interviewers, Except Eligibility and Loan	1999
43-4121	806	730	10.21	Library Assistants, Clerical	1999
43-4131	806	60	11.8	Loan Interviewers and Clerks	1999
43-4151	806	1840	10.45	Order Clerks	1999
43-4161	806	8310	12.28	Human Resources Assistants, Except Payroll and Timekeeping	1999
43-4171	806	46410	9.88	Receptionists and Information Clerks	1999
43-5021	806	8070	8.8	Couriers and Messengers	1999
43-5031	806	920	10.78	Police, Fire, and Ambulance Dispatchers	1999
43-5032	806	920	11.17	Dispatchers, Except Police, Fire, and Ambulance	1999
43-5061	806	3340	12.26	Production, Planning, and Expediting Clerks	1999
43-5071	806	7000	10.18	Shipping, Receiving, and Traffic Clerks	1999
43-5081	806	23540	10.14	Stock Clerks and Order Fillers	1999
43-5111	806	210	10.89	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	1999
43-6011	806	34140	14.68	Executive Secretaries and Administrative Assistants	1999
43-6012	806	50	14.54	Legal Secretaries	1999
43-6013	806	67970	11.56	Medical Secretaries	1999
43-6014	806	78120	11.58	Secretaries, Except Legal, Medical, and Executive	1999
43-9011	806	8470	12.8	Computer Operators	1999
43-9021	806	10550	10.44	Data Entry Keyers	1999
43-9022	806	8640	11.51	Word Processors and Typists	1999
43-9031	806	100	17.8	Desktop Publishers	1999
43-9051	806	1620	9.7	Mail Clerks and Mail Machine Operators, Except Postal Service	1999
43-9061	806	119760	10.3	Office Clerks, General	1999
43-9071	806	1580	10.87	Office Machine Operators, Except Computer	1999
43-9081	806	30	10.28	Proofreaders and Copy Markers	1999
43-9111	806	3830	11.02	Statistical Assistants	1999
47-0000	806	19640	16.91	Construction and Extraction Occupations	1999
47-1011	806	1070	23.07	First-Line Supervisors/Managers of Construction Trades and Extraction Workers	1999
47-2011	806	160	15.15	Boilermakers	1999
47-2021	806	70	18.59	Brickmasons and Blockmasons	1999
47-2031	806	3080	16.93	Carpenters	1999
47-2061	806	270	15.77	Construction Laborers	1999
47-2073	806	50	13.29	Operating Engineers and Other Construction Equipment Operators	1999
47-2111	806	5780	17.67	Electricians	1999
47-2141	806	2580	15.52	Painters, Construction and Maintenance	1999
47-2152	806	3150	18.69	Plumbers, Pipefitters, and Steamfitters	1999
47-2161	806	160	16.9	Plasterers and Stucco Masons	1999
47-3013	806	310	9.25	Helpers--Electricians	1999
47-3015	806	160	10.2	Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters	1999
47-4011	806	40	23.87	Construction and Building Inspectors	1999
49-0000	806	49980	14.31	Installation, Maintenance, and Repair Occupations	1999
49-1011	806	2320	19.65	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	1999
49-2011	806	330	16.55	Computer, Automated Teller, and Office Machine Repairers	1999
49-2022	806	580	14.78	Telecommunications Equipment Installers and Repairers, Except Line Installers	1999
49-2093	806	50	12.29	Electrical and Electronics Installers and Repairers, Transportation Equipment	1999
49-2094	806	140	16.92	Electrical and Electronics Repairers, Commercial and Industrial Equipment	1999
49-2098	806	80	14.35	Security and Fire Alarm Systems Installers	1999
49-3023	806	210	14.49	Automotive Service Technicians and Mechanics	1999
49-3031	806	60	14.04	Bus and Truck Mechanics and Diesel Engine Specialists	1999
49-9021	806	4630	15.94	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	1999
49-9041	806	200	14.67	Industrial Machinery Mechanics	1999
49-9042	806	30760	12.68	Maintenance and Repair Workers, General	1999
49-9043	806	760	16.45	Maintenance Workers, Machinery	1999
49-9052	806	100	14.15	Telecommunications Line Installers and Repairers	1999
49-9062	806	5700	17.64	Medical Equipment Repairers	1999
49-9091	806	120	12.47	Coin, Vending, and Amusement Machine Servicers and Repairers	1999
49-9094	806	280	14.9	Locksmiths and Safe Repairers	1999
49-9098	806	680	10.38	Helpers--Installation, Maintenance, and Repair Workers	1999
51-0000	806	29610	11.94	Production Occupations	1999
51-1011	806	1170	18.12	First-Line Supervisors/Managers of Production and Operating Workers	1999
51-3011	806	340	10.04	Bakers	1999
51-3021	806	30	10.7	Butchers and Meat Cutters	1999
51-4121	806	70	14.09	Welders, Cutters, Solderers, and Brazers	1999
51-5021	806	350	11.34	Job Printers	1999
51-5023	806	330	11.88	Printing Machine Operators	1999
51-6011	806	14910	8.15	Laundry and Dry-Cleaning Workers	1999
51-6021	806	100	7.98	Pressers, Textile, Garment, and Related Materials	1999
51-6031	806	140	9.98	Sewing Machine Operators	1999
51-6051	806	40	10.84	Sewers, Hand	1999
51-6052	806	110	10.95	Tailors, Dressmakers, and Custom Sewers	1999
51-6093	806	30	13.66	Upholsterers	1999
51-7011	806	110	15.23	Cabinetmakers and Bench Carpenters	1999
51-8013	806	210	16.26	Power Plant Operators	1999
51-8021	806	7950	17.59	Stationary Engineers and Boiler Operators	1999
51-8031	806	40	13.96	Water and Liquid Waste Treatment Plant and System Operators	1999
51-9081	806	130	13.19	Dental Laboratory Technicians	1999
51-9082	806	750	15.35	Medical Appliance Technicians	1999
51-9123	806	30	13.91	Painting, Coating, and Decorating Workers	1999
51-9131	806	570	10.49	Photographic Process Workers	1999
51-9132	806	40	11.76	Photographic Processing Machine Operators	1999
51-9198	806	260	9.65	Helpers--Production Workers	1999
53-0000	806	17210	10.23	Transportation and Material Moving Occupations	1999
53-1021	806	270	14.73	First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand	1999
53-1031	806	670	15.57	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	1999
53-3011	806	2460	10.82	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	1999
53-3021	806	360	8.88	Bus Drivers, Transit and Intercity	1999
53-3022	806	490	8.98	Bus Drivers, School	1999
53-3032	806	100	12.45	Truck Drivers, Heavy and Tractor-Trailer	1999
53-3033	806	2380	10.46	Truck Drivers, Light Or Delivery Services	1999
53-3041	806	2990	8.95	Taxi Drivers and Chauffeurs	1999
53-6021	806	1180	7.89	Parking Lot Attendants	1999
53-7062	806	3770	8.88	Laborers and Freight, Stock, and Material Movers, Hand	1999
00-0000	807	209150	15.8	Industry Total	1999
11-0000	807	13510	31.12	Management Occupations	1999
11-1011	807	710	49.1	Chief Executives	1999
11-1021	807	4420	32.23	General and Operations Managers	1999
11-2011	807	60	31.75	Advertising and Promotions Managers	1999
11-2021	807	710	28.15	Marketing Managers	1999
11-2022	807	250	44.43	Sales Managers	1999
11-3011	807	970	21.51	Administrative Services Managers	1999
11-3021	807	260	35.7	Computer and Information Systems Managers	1999
11-3031	807	990	31.17	Financial Managers	1999
11-3040	807	260	26.16	Human Resources Managers	1999
11-3061	807	120	23.79	Purchasing Managers	1999
11-9111	807	2570	28.69	Medical and Health Services Managers	1999
11-9121	807	530	27.36	Natural Sciences Managers	1999
13-0000	807	2750	18.1	Business and Financial Operations Occupations	1999
13-1023	807	270	16.19	Purchasing Agents, Except Wholesale, Retail, and Farm Products	1999
13-1071	807	50	19.82	Employment, Recruitment, and Placement Specialists	1999
13-1072	807	50	16.37	Compensation, Benefits, and Job Analysis Specialists	1999
13-1073	807	170	16.35	Training and Development Specialists	1999
13-2011	807	1200	19.69	Accountants and Auditors	1999
