occ_code	sic	tot_emp	h_mean	occ_title	year
11-9021	399	30	21.58	Construction Managers	2001
11-9041	399	420	38.34	Engineering Managers	2001
13-0000	399	3750	21.62	Business and Financial Operations Occupations	2001
13-1022	399	30	23.31	Wholesale and Retail Buyers, Except Farm Products	2001
13-1023	399	1080	20.28	Purchasing Agents, Except Wholesale, Retail, and Farm Products	2001
13-1041	399	70	24.74	Compliance Officers, Except Agriculture, Construction, Health and Safety, and Transportation	2001
13-1051	399	500	19.02	Cost Estimators	2001
13-1071	399	70	20.34	Employment, Recruitment, and Placement Specialists	2001
13-1072	399	70	21.91	Compensation, Benefits, and Job Analysis Specialists	2001
13-1073	399	70	21.2	Training and Development Specialists	2001
13-1111	399	60	27.43	Management Analysts	2001
13-2011	399	1130	22.09	Accountants and Auditors	2001
13-2041	399	90	17.52	Credit Analysts	2001
13-2051	399	80	27.05	Financial Analysts	2001
15-0000	399	1910	25.23	Computer and Mathematical Occupations	2001
15-1021	399	210	25.46	Computer Programmers	2001
15-1031	399	370	30.09	Computer Software Engineers, Applications	2001
15-1032	399	200	29.44	Computer Software Engineers, Systems Software	2001
15-1041	399	390	18.02	Computer Support Specialists	2001
15-1051	399	230	28.6	Computer Systems Analysts	2001
15-1061	399	80	24.75	Database Administrators	2001
15-1071	399	190	24.05	Network and Computer Systems Administrators	2001
15-1081	399	70	23.39	Network Systems and Data Communications Analysts	2001
17-0000	399	3420	22.93	Architecture and Engineering Occupations	2001
17-2041	399	60	24.05	Chemical Engineers	2001
17-2051	399	30	27.24	Civil Engineers	2001
17-2061	399	40	30.3	Computer Hardware Engineers	2001
17-2071	399	220	27.05	Electrical Engineers	2001
17-2072	399	270	29.22	Electronics Engineers, Except Computer	2001
17-2111	399	30	26.68	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	2001
17-2112	399	280	26.96	Industrial Engineers	2001
17-2131	399	90	30.2	Materials Engineers	2001
17-2141	399	420	27.31	Mechanical Engineers	2001
17-3012	399	260	18.55	Electrical and Electronics Drafters	2001
17-3013	399	450	18.84	Mechanical Drafters	2001
17-3023	399	310	17.8	Electrical and Electronic Engineering Technicians	2001
17-3024	399	80	18.39	Electro-Mechanical Technicians	2001
17-3026	399	150	18.13	Industrial Engineering Technicians	2001
17-3027	399	110	18.27	Mechanical Engineering Technicians	2001
19-0000	399	360	25.2	Life, Physical, and Social Science Occupations	2001
19-2031	399	70	25.84	Chemists	2001
19-3021	399	140	25.05	Market Research Analysts	2001
19-4031	399	80	15.88	Chemical Technicians	2001
23-0000	399	70	38.33	Legal Occupations	2001
23-1011	399	40	54.47	Lawyers	2001
25-0000	399	30	19.14	Education, Training, and Library Occupations	2001
27-0000	399	5600	17.06	Arts, Design, Entertainment, Sports, and Media Occupations	2001
27-1011	399	340	25.42	Art Directors	2001
27-1013	399	120	15.95	Fine Artists, Including Painters, Sculptors, and Illustrators	2001
27-1014	399	330	16.07	Multi-Media Artists and Animators	2001
27-1021	399	1720	18.37	Commercial and Industrial Designers	2001
27-1024	399	2120	15.36	Graphic Designers	2001
27-1026	399	50	12.57	Merchandise Displayers and Window Trimmers	2001
27-3031	399	60	19.41	Public Relations Specialists	2001
27-3042	399	70	20.09	Technical Writers	2001
29-0000	399	40	19.61	Healthcare Practitioners and Technical Occupations	2001
33-0000	399	150	11.67	Protective Service Occupations	2001
33-9032	399	140	11.51	Security Guards	2001
37-0000	399	1130	10.34	Building and Grounds Cleaning and Maintenance Occupations	2001
37-1011	399	70	18.25	First-Line Supervisors/Managers of Housekeeping and Janitorial Workers	2001
37-2011	399	980	9.55	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2001
37-3011	399	50	13.44	Landscaping and Groundskeeping Workers	2001
39-0000	399	40	10.28	Personal Care and Service Occupations	2001
41-0000	399	8540	21.9	Sales and Related Occupations	2001
41-1011	399	110	20.03	First-Line Supervisors/Managers of Retail Sales Workers	2001
41-1012	399	320	28.57	First-Line Supervisors/Managers of Non-Retail Sales Workers	2001
41-2011	399	60	8.27	Cashiers	2001
41-2031	399	590	11.75	Retail Salespersons	2001
41-3011	399	410	23.31	Advertising Sales Agents	2001
41-4011	399	790	24.69	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	2001
41-4012	399	5480	23.11	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	2001
41-9011	399	50	13.22	Demonstrators and Product Promoters	2001
41-9031	399	100	28.7	Sales Engineers	2001
41-9041	399	170	12.68	Telemarketers	2001
43-0000	399	23590	13.12	Office and Administrative Support Occupations	2001
43-1011	399	1490	19.96	First-Line Supervisors/Managers of Office and Administrative Support Workers	2001
43-2011	399	240	11.03	Switchboard Operators, Including Answering Service	2001
43-3011	399	60	15.01	Bill and Account Collectors	2001
43-3021	399	480	13.04	Billing and Posting Clerks and Machine Operators	2001
43-3031	399	3130	13.7	Bookkeeping, Accounting, and Auditing Clerks	2001
43-3051	399	270	14.24	Payroll and Timekeeping Clerks	2001
43-3061	399	190	13.16	Procurement Clerks	2001
43-4021	399	110	12.56	Correspondence Clerks	2001
43-4051	399	2400	13.81	Customer Service Representatives	2001
43-4151	399	1470	12.15	Order Clerks	2001
43-4161	399	240	14.84	Human Resources Assistants, Except Payroll and Timekeeping	2001
43-4171	399	450	10.65	Receptionists and Information Clerks	2001
43-5061	399	940	15.41	Production, Planning, and Expediting Clerks	2001
43-5071	399	3440	11.63	Shipping, Receiving, and Traffic Clerks	2001
43-5081	399	1090	10.73	Stock Clerks and Order Fillers	2001
43-5111	399	90	13.96	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2001
43-6011	399	1580	16.08	Executive Secretaries and Administrative Assistants	2001
43-6014	399	1770	11.47	Secretaries, Except Legal, Medical, and Executive	2001
43-9011	399	170	15.34	Computer Operators	2001
43-9021	399	80	10.04	Data Entry Keyers	2001
43-9022	399	100	11.87	Word Processors and Typists	2001
43-9031	399	40	11.45	Desktop Publishers	2001
43-9051	399	60	10.79	Mail Clerks and Mail Machine Operators, Except Postal Service	2001
43-9061	399	3400	10.85	Office Clerks, General	2001
47-0000	399	6800	16.41	Construction and Extraction Occupations	2001
47-1011	399	300	22.88	First-Line Supervisors/Managers of Construction Trades and Extraction Workers	2001
47-2031	399	1480	17.32	Carpenters	2001
47-2043	399	140	14.86	Floor Sanders and Finishers	2001
47-2061	399	100	13.99	Construction Laborers	2001
47-2111	399	2070	16.73	Electricians	2001
47-2141	399	470	14.74	Painters, Construction and Maintenance	2001
47-2142	399	40	12.6	Paperhangers	2001
47-2152	399	40	19.83	Plumbers, Pipefitters, and Steamfitters	2001
47-2211	399	1350	16.01	Sheet Metal Workers	2001
47-2221	399	120	13.98	Structural Iron and Steel Workers	2001
49-0000	399	6300	16.06	Installation, Maintenance, and Repair Occupations	2001
49-1011	399	490	25.45	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2001
49-2094	399	230	14.92	Electrical and Electronics Repairers, Commercial and Industrial Equipment	2001
49-9041	399	150	16.97	Industrial Machinery Mechanics	2001
49-9042	399	2540	15.24	Maintenance and Repair Workers, General	2001
49-9043	399	320	15.75	Maintenance Workers, Machinery	2001
49-9044	399	100	19.76	Millwrights	2001
49-9091	399	150	15.09	Coin, Vending, and Amusement Machine Servicers and Repairers	2001
49-9098	399	260	12.64	Helpers--Installation, Maintenance, and Repair Workers	2001
51-0000	399	80260	12.03	Production Occupations	2001
51-1011	399	5960	19.42	First-Line Supervisors/Managers of Production and Operating Workers	2001
51-2021	399	100	9.83	Coil Winders, Tapers, and Finishers	2001
51-2022	399	2460	11.18	Electrical and Electronic Equipment Assemblers	2001
51-2023	399	310	9.96	Electromechanical Equipment Assemblers	2001
51-2041	399	1340	14.41	Structural Metal Fabricators and Fitters	2001
51-2091	399	150	11.92	Fiberglass Laminators and Fabricators	2001
51-2092	399	18220	10.27	Team Assemblers	2001
51-2093	399	90	11.09	Timing Device Assemblers, Adjusters, and Calibrators	2001
51-4011	399	1270	10.86	Computer-Controlled Machine Tool Operators, Metal and Plastic	2001
51-4012	399	110	15.64	Numerical Tool and Process Control Programmers	2001
51-4021	399	610	12.08	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2001
51-4022	399	500	11.41	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2001
51-4023	399	120	12.36	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2001
51-4031	399	3790	12.84	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2001
51-4032	399	650	11.41	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2001
51-4033	399	810	10.74	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2001
51-4034	399	170	12.68	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2001
51-4035	399	210	12.27	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	2001
51-4041	399	1260	13.86	Machinists	2001
51-4061	399	40	18.2	Model Makers, Metal and Plastic	2001
51-4062	399	140	15.31	Patternmakers, Metal and Plastic	2001
51-4072	399	1370	10.21	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2001
51-4081	399	700	12.52	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2001
51-4111	399	590	18.27	Tool and Die Makers	2001
51-4121	399	2280	13.33	Welders, Cutters, Solderers, and Brazers	2001
51-4122	399	490	13.29	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2001
51-4191	399	190	12.41	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2001
51-4192	399	270	14.57	Lay-Out Workers, Metal and Plastic	2001
51-4193	399	160	11.46	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2001
51-4194	399	140	11.61	Tool Grinders, Filers, and Sharpeners	2001
51-5011	399	70	13.99	Bindery Workers	2001
51-5022	399	390	11.72	Prepress Technicians and Workers	2001
51-5023	399	2350	12.61	Printing Machine Operators	2001
51-6031	399	1750	8.79	Sewing Machine Operators	2001
51-6051	399	310	9.18	Sewers, Hand	2001
51-6062	399	160	11.68	Textile Cutting Machine Setters, Operators, and Tenders	2001
51-6093	399	110	10.91	Upholsterers	2001
51-7011	399	1110	15.7	Cabinetmakers and Bench Carpenters	2001
51-7041	399	120	10.46	Sawing Machine Setters, Operators, and Tenders, Wood	2001
51-7042	399	610	10.23	Woodworking Machine Setters, Operators, and Tenders, Except Sawing	2001
51-9011	399	40	15.53	Chemical Equipment Operators and Tenders	2001
51-9012	399	100	14.25	Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders	2001
51-9021	399	120	9.7	Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders	2001
51-9022	399	520	10.77	Grinding and Polishing Workers, Hand	2001
51-9023	399	640	13.11	Mixing and Blending Machine Setters, Operators, and Tenders	2001
51-9031	399	870	10.21	Cutters and Trimmers, Hand	2001
51-9032	399	790	12.38	Cutting and Slicing Machine Setters, Operators, and Tenders	2001
51-9041	399	980	14.87	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2001
51-9061	399	1620	12.67	Inspectors, Testers, Sorters, Samplers, and Weighers	2001
51-9111	399	2280	11.25	Packaging and Filling Machine Operators and Tenders	2001
51-9121	399	1120	13.07	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders	2001
51-9123	399	3000	11.31	Painting, Coating, and Decorating Workers	2001
51-9131	399	80	15.38	Photographic Process Workers	2001
51-9191	399	100	9.88	Cementing and Gluing Machine Operators and Tenders	2001
51-9194	399	960	13.06	Etchers and Engravers	2001
51-9195	399	1960	10.33	Molders, Shapers, and Casters, Except Metal and Plastic	2001
51-9198	399	2410	9.84	Helpers--Production Workers	2001
53-0000	399	15610	10.72	Transportation and Material Moving Occupations	2001
53-1021	399	370	17.82	First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand	2001
53-1031	399	170	19.5	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	2001
53-3032	399	610	19.85	Truck Drivers, Heavy and Tractor-Trailer	2001
53-3033	399	740	11.48	Truck Drivers, Light Or Delivery Services	2001
53-7011	399	40	13.02	Conveyor Operators and Tenders	2001
53-7021	399	140	14.16	Crane and Tower Operators	2001
53-7051	399	1420	12.62	Industrial Truck and Tractor Operators	2001
53-7062	399	4710	9.89	Laborers and Freight, Stock, and Material Movers, Hand	2001
53-7063	399	2060	10.02	Machine Feeders and Offbearers	2001
53-7064	399	5090	9.01	Packers and Packagers, Hand	2001
53-7072	399	90	13.74	Pump Operators, Except Wellhead Pumpers	2001
00-0000	401	244240	21.7	Industry Total	2001
11-0000	401	9920	36.8	Management Occupations	2001
11-1011	401	290	58.64	Chief Executives	2001
11-1021	401	930	37.73	General and Operations Managers	2001
11-2021	401	170	31.97	Marketing Managers	2001
11-2022	401	120	38.94	Sales Managers	2001
11-2031	401	40	40.71	Public Relations Managers	2001
11-3011	401	250	35.25	Administrative Services Managers	2001
11-3021	401	180	41.7	Computer and Information Systems Managers	2001
11-3031	401	350	41.25	Financial Managers	2001
11-3040	401	240	39.07	Human Resources Managers	2001
11-3051	401	50	36.92	Industrial Production Managers	2001
11-3061	401	80	34.42	Purchasing Managers	2001
11-3071	401	4630	32.2	Transportation, Storage, and Distribution Managers	2001
11-9021	401	800	38.32	Construction Managers	2001
11-9041	401	120	44.18	Engineering Managers	2001
11-9141	401	90	37.96	Property, Real Estate, and Community Association Managers	2001
13-0000	401	4580	27.98	Business and Financial Operations Occupations	2001
13-1023	401	180	29.22	Purchasing Agents, Except Wholesale, Retail, and Farm Products	2001
13-1031	401	270	31.91	Claims Adjusters, Examiners, and Investigators	2001
13-1041	401	70	29.01	Compliance Officers, Except Agriculture, Construction, Health and Safety, and Transportation	2001
13-1051	401	90	25.58	Cost Estimators	2001
13-1072	401	80	26.92	Compensation, Benefits, and Job Analysis Specialists	2001
13-1073	401	370	25.56	Training and Development Specialists	2001
13-1111	401	480	29.1	Management Analysts	2001
13-2011	401	460	25.49	Accountants and Auditors	2001
13-2031	401	100	31.5	Budget Analysts	2001
13-2051	401	90	33.97	Financial Analysts	2001
15-0000	401	1940	30.03	Computer and Mathematical Occupations	2001
15-1021	401	200	29.76	Computer Programmers	2001
15-1032	401	510	35.75	Computer Software Engineers, Systems Software	2001
15-1041	401	140	24.13	Computer Support Specialists	2001
15-1051	401	340	28.97	Computer Systems Analysts	2001
15-1071	401	100	29.44	Network and Computer Systems Administrators	2001
15-2031	401	170	28.06	Operations Research Analysts	2001
17-0000	401	7260	29.64	Architecture and Engineering Occupations	2001
17-2051	401	460	31.74	Civil Engineers	2001
17-2071	401	190	31.81	Electrical Engineers	2001
17-2081	401	50	34.72	Environmental Engineers	2001
17-2111	401	5300	29.5	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	2001
17-3023	401	200	24.17	Electrical and Electronic Engineering Technicians	2001
19-0000	401	100	33.79	Life, Physical, and Social Science Occupations	2001
19-3021	401	50	31.81	Market Research Analysts	2001
23-0000	401	320	42.7	Legal Occupations	2001
23-1011	401	230	50.43	Lawyers	2001
23-2011	401	60	23.79	Paralegals and Legal Assistants	2001
25-0000	401	50	27.42	Education, Training, and Library Occupations	2001
27-0000	401	370	24.99	Arts, Design, Entertainment, Sports, and Media Occupations	2001
27-3031	401	310	25.18	Public Relations Specialists	2001
29-0000	401	110	29.67	Healthcare Practitioners and Technical Occupations	2001
29-9010	401	90	29.67	Occupational Health and Safety Specialists and Technicians	2001
33-0000	401	1480	22.26	Protective Service Occupations	2001
33-3052	401	1320	21.83	Transit and Railroad Police	2001
33-9021	401	50	29.66	Private Detectives and Investigators	2001
33-9032	401	50	15.78	Security Guards	2001
35-0000	401	2290	14.45	Food Preparation and Serving Related Occupations	2001
35-2014	401	310	15.24	Cooks, Restaurant	2001
35-2015	401	130	15.22	Cooks, Short Order	2001
35-3021	401	590	13.06	Combined Food Preparation and Serving Workers, Including Fast Food	2001
35-3031	401	1180	14.91	Waiters and Waitresses	2001
37-0000	401	1020	13.39	Building and Grounds Cleaning and Maintenance Occupations	2001
37-2011	401	930	13.16	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2001
39-0000	401	8720	15.03	Personal Care and Service Occupations	2001
39-1021	401	310	22.2	First-Line Supervisors/Managers of Personal Service Workers	2001
39-6011	401	3360	16.77	Baggage Porters and Bellhops	2001
39-6032	401	4640	13.23	Transportation Attendants, Except Flight Attendants and Baggage Porters	2001
41-0000	401	1100	24.7	Sales and Related Occupations	2001
41-1012	401	90	30.72	First-Line Supervisors/Managers of Non-Retail Sales Workers	2001
43-0000	401	28850	18.13	Office and Administrative Support Occupations	2001
43-1011	401	1670	25.51	First-Line Supervisors/Managers of Office and Administrative Support Workers	2001
43-2021	401	50	16.97	Telephone Operators	2001
43-3021	401	530	15.92	Billing and Posting Clerks and Machine Operators	2001
43-3031	401	1340	16.26	Bookkeeping, Accounting, and Auditing Clerks	2001
43-3051	401	220	17.54	Payroll and Timekeeping Clerks	2001
43-3061	401	50	16.41	Procurement Clerks	2001
43-4051	401	3230	17.93	Customer Service Representatives	2001
43-4071	401	170	14.0	File Clerks	2001
43-4161	401	50	19.83	Human Resources Assistants, Except Payroll and Timekeeping	2001
43-4181	401	1210	17.64	Reservation and Transportation Ticket Agents and Travel Clerks	2001
43-5011	401	160	20.67	Cargo and Freight Agents	2001
43-5021	401	80	14.42	Couriers and Messengers	2001
43-5032	401	3350	21.75	Dispatchers, Except Police, Fire, and Ambulance	2001
43-5061	401	920	19.62	Production, Planning, and Expediting Clerks	2001
43-5071	401	80	15.36	Shipping, Receiving, and Traffic Clerks	2001
43-5081	401	970	16.99	Stock Clerks and Order Fillers	2001
43-5111	401	60	17.76	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2001
43-6011	401	620	20.18	Executive Secretaries and Administrative Assistants	2001
43-6012	401	50	21.09	Legal Secretaries	2001
43-6014	401	1160	17.36	Secretaries, Except Legal, Medical, and Executive	2001
43-9011	401	100	19.5	Computer Operators	2001
43-9022	401	320	17.58	Word Processors and Typists	2001
43-9051	401	70	14.34	Mail Clerks and Mail Machine Operators, Except Postal Service	2001
43-9061	401	10700	16.46	Office Clerks, General	2001
43-9071	401	50	17.69	Office Machine Operators, Except Computer	2001
47-0000	401	19270	20.19	Construction and Extraction Occupations	2001
47-1011	401	3600	25.52	First-Line Supervisors/Managers of Construction Trades and Extraction Workers	2001
47-2011	401	370	19.29	Boilermakers	2001
47-2031	401	910	18.89	Carpenters	2001
47-2061	401	220	18.48	Construction Laborers	2001
47-2073	401	930	18.07	Operating Engineers and Other Construction Equipment Operators	2001
47-2111	401	2250	22.58	Electricians	2001
47-2152	401	260	22.62	Plumbers, Pipefitters, and Steamfitters	2001
47-2211	401	1630	20.44	Sheet Metal Workers	2001
47-2221	401	160	21.15	Structural Iron and Steel Workers	2001
47-3013	401	60	18.34	Helpers--Electricians	2001
47-4061	401	8270	17.43	Rail-Track Laying and Maintenance Equipment Operators	2001
49-0000	401	28880	21.05	Installation, Maintenance, and Repair Occupations	2001
49-1011	401	4930	25.95	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2001
49-2021	401	40	25.26	Radio Mechanics	2001
49-2022	401	60	21.37	Telecommunications Equipment Installers and Repairers, Except Line Installers	2001
49-2093	401	4130	19.89	Electrical and Electronics Installers and Repairers, Transportation Equipment	2001
49-2095	401	210	26.88	Electrical and Electronics Repairers, Powerhouse, Substation, and Relay	2001
49-3031	401	960	19.75	Bus and Truck Mechanics and Diesel Engine Specialists	2001
49-3042	401	130	17.41	Mobile Heavy Equipment Mechanics, Except Engines	2001
49-3043	401	7170	19.44	Rail Car Repairers	2001
49-9011	401	100	20.84	Mechanical Door Repairers	2001
49-9021	401	310	22.99	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	2001
49-9041	401	70	20.11	Industrial Machinery Mechanics	2001
49-9042	401	870	17.92	Maintenance and Repair Workers, General	2001
49-9097	401	7560	20.61	Signal and Track Switch Repairers	2001
49-9098	401	480	16.63	Helpers--Installation, Maintenance, and Repair Workers	2001
51-0000	401	12380	19.76	Production Occupations	2001
51-1011	401	360	25.05	First-Line Supervisors/Managers of Production and Operating Workers	2001
51-4033	401	30	15.26	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2001
51-4041	401	6020	20.51	Machinists	2001
51-4121	401	4300	18.48	Welders, Cutters, Solderers, and Brazers	2001
51-8021	401	110	22.39	Stationary Engineers and Boiler Operators	2001
51-9122	401	240	18.68	Painters, Transportation Equipment	2001
53-0000	401	115590	21.63	Transportation and Material Moving Occupations	2001
53-1011	401	70	23.93	Aircraft Cargo Handling Supervisors	2001
53-1021	401	230	22.39	First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand	2001
53-1031	401	4910	24.27	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	2001
53-3032	401	1000	17.87	Truck Drivers, Heavy and Tractor-Trailer	2001
53-3033	401	890	17.44	Truck Drivers, Light Or Delivery Services	2001
53-3041	401	90	13.09	Taxi Drivers and Chauffeurs	2001
53-4011	401	30210	22.81	Locomotive Engineers	2001
53-4012	401	720	21.27	Locomotive Firers	2001
53-4013	401	2430	21.49	Rail Yard Engineers, Dinkey Operators, and Hostlers	2001
53-4021	401	16260	22.87	Railroad Brake, Signal, and Switch Operators	2001
53-4031	401	37390	22.42	Railroad Conductors and Yardmasters	2001
53-6011	401	220	17.31	Bridge and Lock Tenders	2001
53-6041	401	60	22.97	Traffic Technicians	2001
53-6051	401	4000	20.72	Transportation Inspectors	2001
53-7021	401	530	20.77	Crane and Tower Operators	2001
53-7032	401	450	19.73	Excavating and Loading Machine and Dragline Operators	2001
53-7051	401	240	14.97	Industrial Truck and Tractor Operators	2001
53-7061	401	3730	13.85	Cleaners of Vehicles and Equipment	2001
53-7062	401	4760	14.36	Laborers and Freight, Stock, and Material Movers, Hand	2001
00-0000	411	231050	12.34	Industry Total	2001
11-0000	411	7360	28.16	Management Occupations	2001
11-1011	411	510	45.43	Chief Executives	2001
11-1021	411	3950	27.41	General and Operations Managers	2001
11-2011	411	80	25.77	Advertising and Promotions Managers	2001
11-2021	411	150	26.99	Marketing Managers	2001
11-2022	411	90	28.11	Sales Managers	2001
11-3011	411	350	23.43	Administrative Services Managers	2001
11-3021	411	120	30.16	Computer and Information Systems Managers	2001
11-3031	411	510	28.13	Financial Managers	2001
11-3040	411	250	22.7	Human Resources Managers	2001
11-3061	411	50	27.77	Purchasing Managers	2001
11-3071	411	810	26.65	Transportation, Storage, and Distribution Managers	2001
11-9111	411	210	26.42	Medical and Health Services Managers	2001
13-0000	411	1480	20.88	Business and Financial Operations Occupations	2001
13-1023	411	140	17.83	Purchasing Agents, Except Wholesale, Retail, and Farm Products	2001
13-1061	411	60	23.56	Emergency Management Specialists	2001
13-1071	411	80	19.37	Employment, Recruitment, and Placement Specialists	2001
13-1072	411	50	18.57	Compensation, Benefits, and Job Analysis Specialists	2001
13-1073	411	330	17.75	Training and Development Specialists	2001
13-2011	411	490	22.24	Accountants and Auditors	2001
13-2031	411	40	27.83	Budget Analysts	2001
15-0000	411	330	24.69	Computer and Mathematical Occupations	2001
15-1021	411	60	29.09	Computer Programmers	2001
15-1041	411	80	19.2	Computer Support Specialists	2001
15-1071	411	80	23.74	Network and Computer Systems Administrators	2001
17-0000	411	110	26.92	Architecture and Engineering Occupations	2001
17-2051	411	30	32.98	Civil Engineers	2001
19-0000	411	50	25.81	Life, Physical, and Social Science Occupations	2001
25-0000	411	50	15.54	Education, Training, and Library Occupations	2001
27-0000	411	410	15.49	Arts, Design, Entertainment, Sports, and Media Occupations	2001
27-3031	411	130	19.72	Public Relations Specialists	2001
27-4013	411	230	13.77	Radio Operators	2001
29-0000	411	75090	11.21	Healthcare Practitioners and Technical Occupations	2001
29-1111	411	740	23.47	Registered Nurses	2001
29-2034	411	110	17.44	Radiologic Technologists and Technicians	2001
29-2041	411	73830	11.04	Emergency Medical Technicians and Paramedics	2001
29-2061	411	30	14.15	Licensed Practical and Licensed Vocational Nurses	2001
29-9010	411	70	21.46	Occupational Health and Safety Specialists and Technicians	2001
31-0000	411	370	8.53	Healthcare Support Occupations	2001
31-1011	411	230	7.45	Home Health Aides	2001
31-1012	411	90	8.6	Nursing Aides, Orderlies, and Attendants	2001
33-0000	411	760	11.67	Protective Service Occupations	2001
33-3052	411	130	14.01	Transit and Railroad Police	2001
33-9032	411	320	13.52	Security Guards	2001
37-0000	411	880	9.76	Building and Grounds Cleaning and Maintenance Occupations	2001
37-1011	411	30	14.01	First-Line Supervisors/Managers of Housekeeping and Janitorial Workers	2001
37-2011	411	660	9.31	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2001
37-3011	411	30	12.23	Landscaping and Groundskeeping Workers	2001
39-0000	411	2410	10.25	Personal Care and Service Occupations	2001
39-6011	411	80	11.79	Baggage Porters and Bellhops	2001
39-6021	411	690	12.08	Tour Guides and Escorts	2001
39-6032	411	1140	9.37	Transportation Attendants, Except Flight Attendants and Baggage Porters	2001
39-9011	411	80	7.54	Child Care Workers	2001
39-9021	411	100	8.68	Personal and Home Care Aides	2001
41-0000	411	980	12.69	Sales and Related Occupations	2001
41-2011	411	420	10.25	Cashiers	2001
41-2021	411	120	8.9	Counter and Rental Clerks	2001
43-0000	411	29960	12.37	Office and Administrative Support Occupations	2001
43-1011	411	2130	19.12	First-Line Supervisors/Managers of Office and Administrative Support Workers	2001
43-2011	411	350	10.9	Switchboard Operators, Including Answering Service	2001
43-3011	411	620	12.46	Bill and Account Collectors	2001
43-3021	411	2470	11.46	Billing and Posting Clerks and Machine Operators	2001
43-3031	411	1750	12.85	Bookkeeping, Accounting, and Auditing Clerks	2001
43-3051	411	380	14.1	Payroll and Timekeeping Clerks	2001
43-4051	411	2700	12.17	Customer Service Representatives	2001
43-4071	411	130	9.27	File Clerks	2001
43-4151	411	120	12.13	Order Clerks	2001
43-4161	411	210	14.19	Human Resources Assistants, Except Payroll and Timekeeping	2001
43-4171	411	680	10.1	Receptionists and Information Clerks	2001
43-4181	411	1260	10.69	Reservation and Transportation Ticket Agents and Travel Clerks	2001
43-5021	411	50	10.92	Couriers and Messengers	2001
43-5031	411	3730	10.97	Police, Fire, and Ambulance Dispatchers	2001
43-5032	411	6350	12.59	Dispatchers, Except Police, Fire, and Ambulance	2001
43-5061	411	200	15.67	Production, Planning, and Expediting Clerks	2001
43-5071	411	40	12.89	Shipping, Receiving, and Traffic Clerks	2001
43-5081	411	190	12.93	Stock Clerks and Order Fillers	2001
43-6011	411	800	15.19	Executive Secretaries and Administrative Assistants	2001
43-6014	411	1120	11.02	Secretaries, Except Legal, Medical, and Executive	2001
43-9011	411	50	14.28	Computer Operators	2001
43-9021	411	210	10.78	Data Entry Keyers	2001
43-9061	411	3700	10.77	Office Clerks, General	2001
47-0000	411	60	13.55	Construction and Extraction Occupations	2001
49-0000	411	8290	17.01	Installation, Maintenance, and Repair Occupations	2001
49-1011	411	730	23.37	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2001
49-2093	411	80	18.51	Electrical and Electronics Installers and Repairers, Transportation Equipment	2001
49-2096	411	50	15.29	Electronic Equipment Installers and Repairers, Motor Vehicles	2001
49-3011	411	220	23.2	Aircraft Mechanics and Service Technicians	2001
49-3021	411	130	16.24	Automotive Body and Related Repairers	2001
49-3023	411	2090	14.84	Automotive Service Technicians and Mechanics	2001
49-3031	411	3700	17.7	Bus and Truck Mechanics and Diesel Engine Specialists	2001
49-3043	411	210	15.87	Rail Car Repairers	2001
