occ_code	sic	tot_emp	h_mean	occ_title	year
15-1061	842	40	20.38	Database Administrators	2000
15-1081	842	40	28.82	Network Systems and Data Communications Analysts	2000
17-0000	842	50	18.66	Architecture and Engineering Occupations	2000
19-0000	842	1070	15.08	Life, Physical, and Social Science Occupations	2000
19-1010	842	70	16.55	Agricultural and Food Scientists	2000
19-1023	842	720	15.14	Zoologists and Wildlife Biologists	2000
19-1031	842	40	14.82	Conservation Scientists	2000
19-4021	842	30	10.82	Biological Technicians	2000
21-0000	842	40	13.95	Community and Social Services Occupations	2000
25-0000	842	1870	13.94	Education, Training, and Library Occupations	2000
25-3021	842	720	11.11	Self-Enrichment Education Teachers	2000
25-4010	842	440	17.31	Archivists, Curators, and Museum Technicians	2000
25-4021	842	70	17.88	Librarians	2000
25-4031	842	60	10.93	Library Technicians	2000
25-9031	842	220	16.6	Instructional Coordinators	2000
27-0000	842	990	15.6	Arts, Design, Entertainment, Sports, and Media Occupations	2000
27-1011	842	30	25.1	Art Directors	2000
27-1024	842	40	16.72	Graphic Designers	2000
27-1027	842	210	18.18	Set and Exhibit Designers	2000
27-3031	842	200	15.16	Public Relations Specialists	2000
27-3041	842	40	21.15	Editors	2000
27-3091	842	250	12.55	Interpreters and Translators	2000
27-4011	842	30	12.49	Audio and Video Equipment Technicians	2000
29-0000	842	160	23.36	Healthcare Practitioners and Technical Occupations	2000
29-1131	842	90	29.79	Veterinarians	2000
29-2056	842	30	13.95	Veterinary Technologists and Technicians	2000
31-0000	842	120	11.18	Healthcare Support Occupations	2000
31-9096	842	120	11.31	Veterinary Assistants and Laboratory Animal Caretakers	2000
33-0000	842	770	9.64	Protective Service Occupations	2000
33-9032	842	700	9.3	Security Guards	2000
35-0000	842	2220	7.48	Food Preparation and Serving Related Occupations	2000
35-1011	842	40	18.39	Chefs and Head Cooks	2000
35-1012	842	160	10.41	First-Line Supervisors/Managers of Food Preparation and Serving Workers	2000
35-2011	842	50	7.4	Cooks, Fast Food	2000
35-2014	842	30	11.59	Cooks, Restaurant	2000
35-2015	842	40	6.84	Cooks, Short Order	2000
35-2021	842	70	7.13	Food Preparation Workers	2000
35-3021	842	570	7.14	Combined Food Preparation and Serving Workers, Including Fast Food	2000
35-3022	842	350	6.58	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	2000
35-3031	842	840	6.9	Waiters and Waitresses	2000
35-9011	842	30	6.89	Dining Room and Cafeteria Attendants and Bartender Helpers	2000
37-0000	842	2850	10.23	Building and Grounds Cleaning and Maintenance Occupations	2000
37-1011	842	50	15.29	First-Line Supervisors/Managers of Housekeeping and Janitorial Workers	2000
37-1012	842	90	19.39	First-Line Supervisors/Managers of Landscaping, Lawn Service, and Groundskeeping Workers	2000
37-2011	842	580	8.72	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2000
37-2012	842	120	7.67	Maids and Housekeeping Cleaners	2000
37-3011	842	1850	10.27	Landscaping and Groundskeeping Workers	2000
39-0000	842	4700	9.55	Personal Care and Service Occupations	2000
39-1021	842	210	17.57	First-Line Supervisors/Managers of Personal Service Workers	2000
39-2021	842	2330	10.23	Nonfarm Animal Caretakers	2000
39-3031	842	440	7.32	Ushers, Lobby Attendants, and Ticket Takers	2000
39-3091	842	830	7.57	Amusement and Recreation Attendants	2000
39-6021	842	640	8.8	Tour Guides and Escorts	2000
39-9032	842	80	9.44	Recreation Workers	2000
41-0000	842	2800	9.37	Sales and Related Occupations	2000
41-1011	842	360	14.58	First-Line Supervisors/Managers of Retail Sales Workers	2000
41-1012	842	60	18.17	First-Line Supervisors/Managers of Non-Retail Sales Workers	2000
41-2011	842	1620	7.61	Cashiers	2000
41-2021	842	40	8.04	Counter and Rental Clerks	2000
41-2031	842	360	7.57	Retail Salespersons	2000
43-0000	842	3160	11.41	Office and Administrative Support Occupations	2000
43-1011	842	190	17.57	First-Line Supervisors/Managers of Office and Administrative Support Workers	2000
43-2011	842	90	9.09	Switchboard Operators, Including Answering Service	2000
43-3031	842	330	12.33	Bookkeeping, Accounting, and Auditing Clerks	2000
43-3051	842	40	13.52	Payroll and Timekeeping Clerks	2000
43-4051	842	140	11.32	Customer Service Representatives	2000
43-4071	842	30	10.22	File Clerks	2000
43-4161	842	30	13.66	Human Resources Assistants, Except Payroll and Timekeeping	2000
43-4171	842	280	9.62	Receptionists and Information Clerks	2000
43-4181	842	40	7.77	Reservation and Transportation Ticket Agents and Travel Clerks	2000
43-5061	842	30	11.51	Production, Planning, and Expediting Clerks	2000
43-5081	842	110	10.02	Stock Clerks and Order Fillers	2000
43-6011	842	520	14.64	Executive Secretaries and Administrative Assistants	2000
43-6014	842	240	11.98	Secretaries, Except Legal, Medical, and Executive	2000
43-9011	842	70	11.33	Computer Operators	2000
43-9021	842	40	10.45	Data Entry Keyers	2000
43-9061	842	510	9.4	Office Clerks, General	2000
45-0000	842	270	10.43	Farming, Fishing, and Forestry Occupations	2000
45-1011	842	40	15.73	First-Line Supervisors/Managers of Farming, Fishing, and Forestry Workers	2000
45-2092	842	180	9.54	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	2000
47-0000	842	230	15.71	Construction and Extraction Occupations	2000
47-2031	842	70	15.94	Carpenters	2000
47-2111	842	50	17.39	Electricians	2000
47-2152	842	40	18.16	Plumbers, Pipefitters, and Steamfitters	2000
49-0000	842	990	13.43	Installation, Maintenance, and Repair Occupations	2000
49-1011	842	50	19.88	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2000
49-9042	842	820	13.13	Maintenance and Repair Workers, General	2000
49-9092	842	50	14.54	Commercial Divers	2000
49-9098	842	30	9.49	Helpers--Installation, Maintenance, and Repair Workers	2000
53-0000	842	140	11.23	Transportation and Material Moving Occupations	2000
53-7062	842	70	12.76	Laborers and Freight, Stock, and Material Movers, Hand	2000
00-0000	861	115230	19.74	Industry Total	2000
11-0000	861	29680	30.69	Management Occupations	2000
11-1011	861	4740	43.02	Chief Executives	2000
11-1021	861	8820	33.75	General and Operations Managers	2000
11-2011	861	1390	23.82	Advertising and Promotions Managers	2000
11-2021	861	640	26.78	Marketing Managers	2000
11-2022	861	110	28.14	Sales Managers	2000
11-2031	861	2570	27.27	Public Relations Managers	2000
11-3011	861	1780	22.75	Administrative Services Managers	2000
11-3021	861	830	30.03	Computer and Information Systems Managers	2000
11-3031	861	2090	29.17	Financial Managers	2000
11-3040	861	490	28.2	Human Resources Managers	2000
11-3051	861	30	24.2	Industrial Production Managers	2000
11-3061	861	100	28.45	Purchasing Managers	2000
11-9041	861	60	30.53	Engineering Managers	2000
11-9111	861	30	37.91	Medical and Health Services Managers	2000
11-9141	861	80	21.86	Property, Real Estate, and Community Association Managers	2000
11-9151	861	1380	21.56	Social and Community Service Managers	2000
13-0000	861	12270	21.46	Business and Financial Operations Occupations	2000
13-1011	861	50	23.79	Agents and Business Managers of Artists, Performers, and Athletes	2000
13-1023	861	50	19.13	Purchasing Agents, Except Wholesale, Retail, and Farm Products	2000
13-1041	861	510	25.89	Compliance Officers, Except Agriculture, Construction, Health and Safety, and Transportation	2000
13-1071	861	310	19.82	Employment, Recruitment, and Placement Specialists	2000
13-1072	861	160	21.13	Compensation, Benefits, and Job Analysis Specialists	2000
13-1073	861	770	21.25	Training and Development Specialists	2000
13-1111	861	1010	22.08	Management Analysts	2000
13-1121	861	3070	19.21	Meeting and Convention Planners	2000
13-2011	861	2520	22.22	Accountants and Auditors	2000
13-2051	861	70	22.57	Financial Analysts	2000
13-2072	861	40	19.63	Loan Officers	2000
15-0000	861	3500	23.38	Computer and Mathematical Occupations	2000
15-1021	861	630	25.85	Computer Programmers	2000
15-1041	861	720	18.8	Computer Support Specialists	2000
15-1051	861	90	25.71	Computer Systems Analysts	2000
15-1061	861	530	20.95	Database Administrators	2000
15-1071	861	710	26.97	Network and Computer Systems Administrators	2000
15-1081	861	200	22.33	Network Systems and Data Communications Analysts	2000
15-2031	861	30	18.62	Operations Research Analysts	2000
17-0000	861	410	30.16	Architecture and Engineering Occupations	2000
17-2111	861	30	21.88	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	2000
19-0000	861	1440	21.03	Life, Physical, and Social Science Occupations	2000
19-3011	861	210	33.62	Economists	2000
19-3021	861	380	20.91	Market Research Analysts	2000
19-3022	861	330	12.79	Survey Researchers	2000
19-4011	861	30	10.31	Agricultural and Food Science Technicians	2000
19-4091	861	30	19.61	Environmental Science and Protection Technicians, Including Health	2000
21-0000	861	600	15.88	Community and Social Services Occupations	2000
21-1093	861	210	11.39	Social and Human Service Assistants	2000
21-2021	861	50	25.42	Directors, Religious Activities and Education	2000
23-0000	861	1170	30.65	Legal Occupations	2000
23-1011	861	510	42.24	Lawyers	2000
23-1022	861	160	17.34	Arbitrators, Mediators, and Conciliators	2000
23-2011	861	180	16.85	Paralegals and Legal Assistants	2000
23-2093	861	40	15.6	Title Examiners, Abstractors, and Searchers	2000
25-0000	861	1390	18.69	Education, Training, and Library Occupations	2000
25-1194	861	380	25.04	Vocational Education Teachers, Postsecondary	2000
25-3021	861	250	17.0	Self-Enrichment Education Teachers	2000
25-4021	861	110	19.67	Librarians	2000
25-4031	861	60	13.58	Library Technicians	2000
25-9031	861	140	21.18	Instructional Coordinators	2000
27-0000	861	7900	20.38	Arts, Design, Entertainment, Sports, and Media Occupations	2000
27-1024	861	220	16.4	Graphic Designers	2000
27-3031	861	4710	20.78	Public Relations Specialists	2000
27-3041	861	1710	21.0	Editors	2000
27-3043	861	450	17.62	Writers and Authors	2000
29-0000	861	80	22.75	Healthcare Practitioners and Technical Occupations	2000
29-1031	861	30	20.03	Dietitians and Nutritionists	2000
29-9010	861	40	24.96	Occupational Health and Safety Specialists and Technicians	2000
33-0000	861	260	11.34	Protective Service Occupations	2000
33-9032	861	160	10.49	Security Guards	2000
35-0000	861	310	10.21	Food Preparation and Serving Related Occupations	2000
35-1011	861	40	19.0	Chefs and Head Cooks	2000
35-2012	861	30	11.39	Cooks, Institution and Cafeteria	2000
35-2021	861	40	8.71	Food Preparation Workers	2000
35-3031	861	80	8.52	Waiters and Waitresses	2000
35-9011	861	30	7.6	Dining Room and Cafeteria Attendants and Bartender Helpers	2000
37-0000	861	810	9.28	Building and Grounds Cleaning and Maintenance Occupations	2000
37-1011	861	40	16.83	First-Line Supervisors/Managers of Housekeeping and Janitorial Workers	2000
37-1012	861	30	13.36	First-Line Supervisors/Managers of Landscaping, Lawn Service, and Groundskeeping Workers	2000
37-2011	861	420	8.52	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2000
37-2012	861	100	10.51	Maids and Housekeeping Cleaners	2000
37-3011	861	200	7.96	Landscaping and Groundskeeping Workers	2000
39-0000	861	670	8.57	Personal Care and Service Occupations	2000
39-6021	861	40	8.98	Tour Guides and Escorts	2000
39-9032	861	90	8.79	Recreation Workers	2000
41-0000	861	6180	17.12	Sales and Related Occupations	2000
41-1011	861	310	21.9	First-Line Supervisors/Managers of Retail Sales Workers	2000
41-1012	861	150	26.19	First-Line Supervisors/Managers of Non-Retail Sales Workers	2000
41-2011	861	240	8.08	Cashiers	2000
41-2031	861	190	12.71	Retail Salespersons	2000
41-3011	861	140	18.45	Advertising Sales Agents	2000
41-4012	861	130	18.91	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	2000
41-9041	861	1250	16.85	Telemarketers	2000
41-9091	861	380	14.69	Door-To-Door Sales Workers, News and Street Vendors, and Related Workers	2000
43-0000	861	47370	12.68	Office and Administrative Support Occupations	2000
43-1011	861	4210	17.8	First-Line Supervisors/Managers of Office and Administrative Support Workers	2000
43-2011	861	530	10.67	Switchboard Operators, Including Answering Service	2000
43-3011	861	80	13.49	Bill and Account Collectors	2000
43-3021	861	470	12.62	Billing and Posting Clerks and Machine Operators	2000
43-3031	861	3560	13.5	Bookkeeping, Accounting, and Auditing Clerks	2000
43-3051	861	130	13.54	Payroll and Timekeeping Clerks	2000
43-4051	861	1540	12.34	Customer Service Representatives	2000
43-4071	861	260	9.27	File Clerks	2000
43-4111	861	530	9.15	Interviewers, Except Eligibility and Loan	2000
43-4151	861	60	12.73	Order Clerks	2000
43-4161	861	310	14.0	Human Resources Assistants, Except Payroll and Timekeeping	2000
43-4171	861	4980	9.61	Receptionists and Information Clerks	2000
43-4181	861	110	11.7	Reservation and Transportation Ticket Agents and Travel Clerks	2000
43-5061	861	80	15.07	Production, Planning, and Expediting Clerks	2000
43-5071	861	100	10.49	Shipping, Receiving, and Traffic Clerks	2000
43-5081	861	230	11.13	Stock Clerks and Order Fillers	2000
43-6011	861	9090	15.07	Executive Secretaries and Administrative Assistants	2000
43-6014	861	8570	11.41	Secretaries, Except Legal, Medical, and Executive	2000
43-9011	861	270	12.1	Computer Operators	2000
43-9021	861	850	12.0	Data Entry Keyers	2000
43-9022	861	180	12.34	Word Processors and Typists	2000
43-9031	861	80	14.66	Desktop Publishers	2000
43-9041	861	50	12.08	Insurance Claims and Policy Processing Clerks	2000
43-9051	861	620	11.1	Mail Clerks and Mail Machine Operators, Except Postal Service	2000
43-9061	861	8290	10.63	Office Clerks, General	2000
43-9071	861	170	12.14	Office Machine Operators, Except Computer	2000
45-0000	861	300	14.59	Farming, Fishing, and Forestry Occupations	2000
45-1011	861	40	24.29	First-Line Supervisors/Managers of Farming, Fishing, and Forestry Workers	2000
45-2011	861	90	20.14	Agricultural Inspectors	2000
47-0000	861	120	18.05	Construction and Extraction Occupations	2000
47-2152	861	30	18.57	Plumbers, Pipefitters, and Steamfitters	2000
47-4011	861	40	20.06	Construction and Building Inspectors	2000
49-0000	861	330	11.96	Installation, Maintenance, and Repair Occupations	2000
49-1011	861	40	14.59	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2000
49-9042	861	270	11.58	Maintenance and Repair Workers, General	2000
51-0000	861	180	19.23	Production Occupations	2000
51-8031	861	50	14.63	Water and Liquid Waste Treatment Plant and System Operators	2000
53-0000	861	250	10.91	Transportation and Material Moving Occupations	2000
53-7062	861	110	10.22	Laborers and Freight, Stock, and Material Movers, Hand	2000
00-0000	862	71260	22.36	Industry Total	2000
11-0000	862	15370	35.58	Management Occupations	2000
11-1011	862	1880	52.13	Chief Executives	2000
11-1021	862	4000	37.96	General and Operations Managers	2000
11-2011	862	570	31.05	Advertising and Promotions Managers	2000
11-2021	862	230	29.66	Marketing Managers	2000
11-2022	862	30	32.07	Sales Managers	2000
11-2031	862	1030	28.92	Public Relations Managers	2000
11-3011	862	940	29.01	Administrative Services Managers	2000
11-3021	862	660	34.96	Computer and Information Systems Managers	2000
11-3031	862	1110	33.52	Financial Managers	2000
11-3040	862	500	31.69	Human Resources Managers	2000
11-3061	862	90	25.94	Purchasing Managers	2000
11-9151	862	340	24.37	Social and Community Service Managers	2000
13-0000	862	10480	22.04	Business and Financial Operations Occupations	2000
13-1023	862	80	19.85	Purchasing Agents, Except Wholesale, Retail, and Farm Products	2000
13-1041	862	110	21.22	Compliance Officers, Except Agriculture, Construction, Health and Safety, and Transportation	2000
13-1071	862	240	17.46	Employment, Recruitment, and Placement Specialists	2000
13-1072	862	290	20.11	Compensation, Benefits, and Job Analysis Specialists	2000
13-1073	862	390	25.16	Training and Development Specialists	2000
13-1111	862	580	28.33	Management Analysts	2000
13-1121	862	1850	21.13	Meeting and Convention Planners	2000
13-2011	862	2050	22.75	Accountants and Auditors	2000
13-2031	862	60	20.28	Budget Analysts	2000
15-0000	862	3670	24.35	Computer and Mathematical Occupations	2000
15-1021	862	750	27.08	Computer Programmers	2000
15-1041	862	640	18.22	Computer Support Specialists	2000
15-1051	862	60	30.37	Computer Systems Analysts	2000
15-1061	862	420	24.63	Database Administrators	2000
15-1071	862	720	25.1	Network and Computer Systems Administrators	2000
17-0000	862	410	26.27	Architecture and Engineering Occupations	2000
19-0000	862	1230	30.22	Life, Physical, and Social Science Occupations	2000
19-3021	862	80	20.62	Market Research Analysts	2000
19-3022	862	220	20.01	Survey Researchers	2000
19-3031	862	30	22.98	Clinical, Counseling, and School Psychologists	2000
21-0000	862	350	16.13	Community and Social Services Occupations	2000
21-1021	862	40	18.24	Child, Family, and School Social Workers	2000
21-1022	862	40	20.54	Medical and Public Health Social Workers	2000
21-1093	862	130	12.03	Social and Human Service Assistants	2000
23-0000	862	1960	32.72	Legal Occupations	2000
23-1011	862	1270	40.35	Lawyers	2000
23-1022	862	50	18.82	Arbitrators, Mediators, and Conciliators	2000
23-2011	862	370	16.91	Paralegals and Legal Assistants	2000
23-2092	862	30	13.5	Law Clerks	2000
25-0000	862	1240	18.17	Education, Training, and Library Occupations	2000
25-3021	862	130	14.35	Self-Enrichment Education Teachers	2000
25-4021	862	220	24.16	Librarians	2000
25-4031	862	130	13.58	Library Technicians	2000
25-9031	862	120	23.55	Instructional Coordinators	2000
27-0000	862	5140	21.56	Arts, Design, Entertainment, Sports, and Media Occupations	2000
27-1011	862	90	25.33	Art Directors	2000
27-1024	862	200	18.41	Graphic Designers	2000
27-3031	862	1250	23.06	Public Relations Specialists	2000
27-3041	862	2090	21.86	Editors	2000
27-3043	862	530	21.2	Writers and Authors	2000
29-0000	862	1110	26.45	Healthcare Practitioners and Technical Occupations	2000
29-1062	862	30	42.02	Family and General Practitioners	2000
29-1111	862	410	21.7	Registered Nurses	2000
33-0000	862	60	14.41	Protective Service Occupations	2000
33-9032	862	30	9.93	Security Guards	2000
35-0000	862	290	9.65	Food Preparation and Serving Related Occupations	2000
35-2021	862	30	8.84	Food Preparation Workers	2000
35-3031	862	70	10.91	Waiters and Waitresses	2000
35-9011	862	40	11.13	Dining Room and Cafeteria Attendants and Bartender Helpers	2000
37-0000	862	390	10.61	Building and Grounds Cleaning and Maintenance Occupations	2000
37-2011	862	190	9.79	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2000
37-2012	862	70	8.75	Maids and Housekeeping Cleaners	2000
39-0000	862	360	14.94	Personal Care and Service Occupations	2000
41-0000	862	810	19.15	Sales and Related Occupations	2000
41-1011	862	50	25.16	First-Line Supervisors/Managers of Retail Sales Workers	2000
41-3011	862	50	19.9	Advertising Sales Agents	2000
41-4012	862	40	14.46	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	2000
43-0000	862	27930	14.66	Office and Administrative Support Occupations	2000
43-1011	862	2660	21.57	First-Line Supervisors/Managers of Office and Administrative Support Workers	2000
43-2011	862	470	11.82	Switchboard Operators, Including Answering Service	2000
43-3011	862	70	11.74	Bill and Account Collectors	2000
43-3021	862	440	13.73	Billing and Posting Clerks and Machine Operators	2000
43-3031	862	2120	14.48	Bookkeeping, Accounting, and Auditing Clerks	2000
43-3051	862	180	16.82	Payroll and Timekeeping Clerks	2000
43-4051	862	400	12.41	Customer Service Representatives	2000
43-4071	862	170	10.18	File Clerks	2000
43-4111	862	160	11.45	Interviewers, Except Eligibility and Loan	2000
43-4161	862	250	14.96	Human Resources Assistants, Except Payroll and Timekeeping	2000
43-4171	862	1530	11.46	Receptionists and Information Clerks	2000
43-4181	862	30	14.37	Reservation and Transportation Ticket Agents and Travel Clerks	2000
43-5061	862	60	15.6	Production, Planning, and Expediting Clerks	2000
43-5071	862	40	10.88	Shipping, Receiving, and Traffic Clerks	2000
43-5081	862	90	11.68	Stock Clerks and Order Fillers	2000
43-6011	862	6600	16.58	Executive Secretaries and Administrative Assistants	2000
43-6012	862	170	14.66	Legal Secretaries	2000
43-6014	862	5210	13.69	Secretaries, Except Legal, Medical, and Executive	2000
43-9011	862	50	18.05	Computer Operators	2000
43-9021	862	1340	12.57	Data Entry Keyers	2000
43-9022	862	210	13.06	Word Processors and Typists	2000
43-9031	862	110	19.59	Desktop Publishers	2000
43-9051	862	580	11.79	Mail Clerks and Mail Machine Operators, Except Postal Service	2000
43-9061	862	3190	11.39	Office Clerks, General	2000
43-9071	862	200	13.47	Office Machine Operators, Except Computer	2000
47-0000	862	50	26.81	Construction and Extraction Occupations	2000
49-0000	862	140	20.11	Installation, Maintenance, and Repair Occupations	2000
49-1011	862	50	24.61	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2000
49-9042	862	80	17.35	Maintenance and Repair Workers, General	2000
53-0000	862	120	12.18	Transportation and Material Moving Occupations	2000
53-3033	862	50	12.46	Truck Drivers, Light Or Delivery Services	2000
53-7062	862	40	11.26	Laborers and Freight, Stock, and Material Movers, Hand	2000
00-0000	863	145900	18.3	Industry Total	2000
11-0000	863	20610	26.71	Management Occupations	2000
11-1011	863	4230	28.86	Chief Executives	2000
11-1021	863	7140	27.74	General and Operations Managers	2000
11-2021	863	40	20.88	Marketing Managers	2000
11-2031	863	1200	24.87	Public Relations Managers	2000
11-3011	863	1300	22.5	Administrative Services Managers	2000
11-3021	863	200	31.94	Computer and Information Systems Managers	2000
11-3031	863	2190	26.57	Financial Managers	2000
11-3040	863	570	24.82	Human Resources Managers	2000
11-9151	863	610	24.19	Social and Community Service Managers	2000
13-0000	863	74070	17.83	Business and Financial Operations Occupations	2000
13-1041	863	1510	14.21	Compliance Officers, Except Agriculture, Construction, Health and Safety, and Transportation	2000
13-1071	863	1340	21.63	Employment, Recruitment, and Placement Specialists	2000
13-1072	863	6070	18.75	Compensation, Benefits, and Job Analysis Specialists	2000
13-1073	863	1210	20.93	Training and Development Specialists	2000
13-1121	863	280	19.36	Meeting and Convention Planners	2000
13-2011	863	1520	19.73	Accountants and Auditors	2000
13-2061	863	70	6.74	Financial Examiners	2000
15-0000	863	920	24.07	Computer and Mathematical Occupations	2000
15-1021	863	220	26.89	Computer Programmers	2000
15-1041	863	250	20.4	Computer Support Specialists	2000
15-1061	863	120	25.68	Database Administrators	2000
15-1071	863	160	26.27	Network and Computer Systems Administrators	2000
19-0000	863	370	21.44	Life, Physical, and Social Science Occupations	2000
19-3011	863	120	32.19	Economists	2000
19-3022	863	170	10.99	Survey Researchers	2000
21-0000	863	520	14.12	Community and Social Services Occupations	2000
21-1093	863	190	17.64	Social and Human Service Assistants	2000
23-0000	863	1790	27.85	Legal Occupations	2000
23-1011	863	640	39.52	Lawyers	2000
23-1022	863	400	22.07	Arbitrators, Mediators, and Conciliators	2000
23-2011	863	300	24.47	Paralegals and Legal Assistants	2000
25-0000	863	1330	27.87	Education, Training, and Library Occupations	2000
25-1194	863	500	35.84	Vocational Education Teachers, Postsecondary	2000
25-3021	863	30	20.71	Self-Enrichment Education Teachers	2000
25-4021	863	40	21.77	Librarians	2000
25-4031	863	30	14.69	Library Technicians	2000
27-0000	863	4030	13.78	Arts, Design, Entertainment, Sports, and Media Occupations	2000
27-3031	863	3190	12.14	Public Relations Specialists	2000
27-3041	863	370	19.7	Editors	2000
27-3043	863	120	24.12	Writers and Authors	2000
29-0000	863	70	28.5	Healthcare Practitioners and Technical Occupations	2000
33-0000	863	380	9.81	Protective Service Occupations	2000
33-9032	863	330	9.46	Security Guards	2000
35-0000	863	250	7.53	Food Preparation and Serving Related Occupations	2000
35-3011	863	130	7.43	Bartenders	2000
35-9011	863	40	7.27	Dining Room and Cafeteria Attendants and Bartender Helpers	2000
37-0000	863	1420	11.81	Building and Grounds Cleaning and Maintenance Occupations	2000
37-1011	863	40	14.41	First-Line Supervisors/Managers of Housekeeping and Janitorial Workers	2000
37-1012	863	60	12.45	First-Line Supervisors/Managers of Landscaping, Lawn Service, and Groundskeeping Workers	2000
37-2011	863	1030	10.87	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2000
37-2012	863	100	10.43	Maids and Housekeeping Cleaners	2000
37-3011	863	40	9.14	Landscaping and Groundskeeping Workers	2000
39-0000	863	130	8.24	Personal Care and Service Occupations	2000
41-0000	863	780	16.58	Sales and Related Occupations	2000
41-1012	863	50	18.14	First-Line Supervisors/Managers of Non-Retail Sales Workers	2000
41-2011	863	40	13.04	Cashiers	2000
41-9041	863	220	8.54	Telemarketers	2000
43-0000	863	34440	14.97	Office and Administrative Support Occupations	2000
43-1011	863	2450	21.03	First-Line Supervisors/Managers of Office and Administrative Support Workers	2000
43-2011	863	330	13.28	Switchboard Operators, Including Answering Service	2000
43-3011	863	50	13.75	Bill and Account Collectors	2000
43-3021	863	630	15.01	Billing and Posting Clerks and Machine Operators	2000
43-3031	863	4640	14.29	Bookkeeping, Accounting, and Auditing Clerks	2000
43-3051	863	260	13.11	Payroll and Timekeeping Clerks	2000
43-4021	863	60	10.49	Correspondence Clerks	2000
43-4051	863	580	15.5	Customer Service Representatives	2000
43-4071	863	140	11.79	File Clerks	2000
43-4161	863	260	13.89	Human Resources Assistants, Except Payroll and Timekeeping	2000
43-4171	863	1100	14.74	Receptionists and Information Clerks	2000
43-5032	863	430	20.19	Dispatchers, Except Police, Fire, and Ambulance	2000
43-5081	863	60	15.21	Stock Clerks and Order Fillers	2000
43-6011	863	4290	18.54	Executive Secretaries and Administrative Assistants	2000
43-6012	863	90	19.86	Legal Secretaries	2000
43-6014	863	9050	14.22	Secretaries, Except Legal, Medical, and Executive	2000
43-9011	863	50	15.98	Computer Operators	2000
43-9022	863	260	16.2	Word Processors and Typists	2000
43-9041	863	40	19.55	Insurance Claims and Policy Processing Clerks	2000
43-9051	863	410	13.41	Mail Clerks and Mail Machine Operators, Except Postal Service	2000
43-9061	863	6450	12.36	Office Clerks, General	2000
43-9071	863	150	18.26	Office Machine Operators, Except Computer	2000
47-0000	863	1400	18.2	Construction and Extraction Occupations	2000
47-2031	863	40	13.1	Carpenters	2000
47-2111	863	590	19.21	Electricians	2000
49-0000	863	510	14.38	Installation, Maintenance, and Repair Occupations	2000
49-1011	863	40	14.79	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2000
49-9042	863	300	14.45	Maintenance and Repair Workers, General	2000
51-0000	863	560	13.07	Production Occupations	2000
53-0000	863	2220	10.89	Transportation and Material Moving Occupations	2000
53-3033	863	280	19.56	Truck Drivers, Light Or Delivery Services	2000
53-7062	863	1650	9.57	Laborers and Freight, Stock, and Material Movers, Hand	2000
00-0000	864	514790	10.56	Industry Total	2000
11-0000	864	38240	21.58	Management Occupations	2000
11-1011	864	3300	36.05	Chief Executives	2000
11-1021	864	9990	23.74	General and Operations Managers	2000
11-2011	864	680	20.41	Advertising and Promotions Managers	2000
11-2021	864	100	21.25	Marketing Managers	2000
11-2022	864	30	21.63	Sales Managers	2000
11-2031	864	1710	22.41	Public Relations Managers	2000
11-3011	864	3150	15.74	Administrative Services Managers	2000
11-3021	864	510	25.08	Computer and Information Systems Managers	2000
11-3031	864	1940	24.08	Financial Managers	2000
11-3040	864	570	22.54	Human Resources Managers	2000
11-3061	864	270	20.47	Purchasing Managers	2000
11-9031	864	250	18.7	Education Administrators, Preschool and Child Care Center/Program	2000
11-9051	864	1210	16.37	Food Service Managers	2000
11-9071	864	70	19.75	Gaming Managers	2000
11-9081	864	80	18.97	Lodging Managers	2000
11-9141	864	2090	16.54	Property, Real Estate, and Community Association Managers	2000
11-9151	864	8160	17.49	Social and Community Service Managers	2000
13-0000	864	9580	16.97	Business and Financial Operations Occupations	2000
13-1022	864	50	13.12	Wholesale and Retail Buyers, Except Farm Products	2000
13-1023	864	320	18.01	Purchasing Agents, Except Wholesale, Retail, and Farm Products	2000
13-1041	864	400	14.67	Compliance Officers, Except Agriculture, Construction, Health and Safety, and Transportation	2000
13-1071	864	700	15.25	Employment, Recruitment, and Placement Specialists	2000
13-1072	864	180	17.06	Compensation, Benefits, and Job Analysis Specialists	2000
13-1073	864	910	15.98	Training and Development Specialists	2000
13-1111	864	110	24.59	Management Analysts	2000
13-1121	864	710	16.22	Meeting and Convention Planners	2000
13-2011	864	2050	19.5	Accountants and Auditors	2000
13-2031	864	90	19.27	Budget Analysts	2000
13-2051	864	50	16.43	Financial Analysts	2000
15-0000	864	1560	18.23	Computer and Mathematical Occupations	2000
15-1021	864	210	19.13	Computer Programmers	2000
